,author_id,created_at,id,text
14,1260189997464014848,2021-04-19T20:08:00.000Z,1384237366362005512,@leninalbertop @MercantilBanco Gracias ...pero lo del post pago nos sirvo bastante
15,89435390,2021-04-19T20:05:43.000Z,1384236791021015052,@CarlosDavidUP @MercantilBanco La verdad que ahí si no se.
16,615596040,2021-04-19T19:43:10.000Z,1384231115183988742,@salaprensaCantv @MercantilBanco @BcodeVenezuela Pago sin tener servicio telefònico fijo hace màs de 8 meses y ahora sin internet.  Reporte 21933345
17,583843160,2021-04-19T19:38:50.000Z,1384230024874643461,@salaprensaCantv @MercantilBanco @BcodeVenezuela se preocupan de cobrar pero nunca de prestar un buen servicio como todo en el pais  cuando esta en manos del gobierno
18,291812022,2021-04-19T19:14:11.000Z,1384223823453589505,"@salaprensaCantv @MercantilBanco @BcodeVenezuela cancele el domingo 4 de abril
 y aun no me han reconectado el servicio sale suspendido"
19,810117385814474752,2021-04-19T19:13:14.000Z,1384223581173731335,@salaprensaCantv @MercantilBanco @BcodeVenezuela Aja donde asignan  numero de reporte . Van tres meses y nada
20,149959442,2021-04-19T19:09:29.000Z,1384222639678361603,"@yasmirgoite @salaprensaCantv @MercantilBanco Estimado cliente,
Por favor escríbenos a través de un DM tu caso y especifícanos tu N° de cédula de identidad, nombre y apellido, teléfono de contacto, quedamos atentos. 
Gracias por escribirnos."
21,114314624,2021-04-19T19:05:52.000Z,1384221727668924418,@salaprensaCantv @MercantilBanco @BcodeVenezuela Que más me queda! Seguir cancelado sin tener servicio 😔 Reporte Número 21695286
22,148984418,2021-04-19T19:00:24.000Z,1384220355112280076,"@salaprensaCantv @MercantilBanco @BcodeVenezuela Av:22849947
Día 35 sin internet.
Día 03 con tono de telefono,
Y pase 91  Sin Internet desde 20/10/20 me llego el 21/02/21
 Ya envié Mensaje directo!
¿Solo atienden al empresario?
 
@Conatel

@Mippcivzla

@NicolasMaduro

@salaprensaCantv

@Gabrielasjr

 #PueblosUnidosPorLaPaz"
23,254632929,2021-04-19T19:00:01.000Z,1384220255191400448,"#QueNoSeTeOlvide pagar a tiempo tu factura de #CantvTelevisiónSatelital. 

Consulta tu saldo en tu Perfil de Usuario, ingresando al link https://t.co/vKZ0Ieb5Fh.

#PagarEnCantvEsSencillo hazlo a través de nuestros bancos aliados:
@MercantilBanco @BcodeVenezuela https://t.co/2fQZ5ZJZxW"
24,1260189997464014848,2021-04-19T18:02:10.000Z,1384205699371048961,@leninalbertop @MercantilBanco Gracias y para los pre pago?
25,212016825,2021-04-19T17:48:53.000Z,1384202357806813184,@MercantilBanco  @sundde_ve @SudebanVzla expliquenme x q la agencia mercantil de 5 de julio-II en Maracaibo el 13.04.2121 solo le permite el retiro de efectivo por taquilla a las personas de 60 años... me parece muy raro que hagan discriminación. verif que hacen con el efectivo.
26,1348661210019983360,2021-04-19T17:44:39.000Z,1384201288506757125,"@NoraimaSuarez @QuintusAemilius @SimpleTVVE @MercantilBanco ¡Buenas tardes Nora! Gusto en saludarla. Por favor, para ayudarte a solventar tu inconveniente, te pedimos que nos escribas por Mensaje Privado de @clientesimpletv Gracias por comunicarte con SimpleTV! https://t.co/bkSnK1uSGw"
27,124796834,2021-04-19T17:19:42.000Z,1384195010736787465,"@QuintusAemilius @SimpleTVVE A mi papá le pasó igual. Pero pagó a través de Portal de Pagos Mercantil @MercantilBanco el sábado, aún hoy no tiene conexión."
28,1226479372187717632,2021-04-19T17:06:05.000Z,1384191583348695042,@valeemujica @salaprensaCantv @MercantilBanco @BcodeVenezuela hola cuando te lo crtaron se fue solo el tono y te quedo internet se quedo sin nada
29,948007241596243968,2021-04-19T16:53:29.000Z,1384188413889323012,"@MercantilBanco Buenas tardes,a manera de informacion y esperando su respuesta en algun momento subiran los limites de las tarjetas de credito ?espero su respuesta ya que nunca responden esa inquietud GRACIAS feliz tarde."
30,140222126,2021-04-19T15:34:13.000Z,1384168467310342146,@Lesbia43571858 @MercantilBanco Y sale mejor hacer transferencia entre usuarios mercantil ya que la comisión es 0% y con pago movil cobran la comisión como que si fuera a otro banco....
31,240425031,2021-04-19T15:32:24.000Z,1384168007421726723,@MercantilBanco Y el aumento de las TDC para cuando...???
32,148077485,2021-04-19T15:04:21.000Z,1384160951042142208,"El CIDE te ofrece Diplomados Virtuales en el área administrativa para tu capacitación profesional y el manejo de las empresas. Inscripciones abiertas.
web: https://t.co/fgM2kb9r5o
@iesa @IESAArgentina @EmpresasPolar @MercantilBanco @Tibipd @ja_olivares https://t.co/sf6w7Au3Gg"
33,148077485,2021-04-19T15:00:54.000Z,1384160083123212296,"El CIDE te ofrece Diplomados Virtuales en el área administrativa para tu capacitación profesional y el manejo de las empresas. Inscripciones abiertas.
web: https://t.co/FyJz0eTzlS
@iesa @IESAArgentina @EmpresasPolar @MercantilBanco @Tibipd https://t.co/mxdXwRMTO5"
34,147179079,2021-04-19T14:40:18.000Z,1384154896434286604,"@Rober_Car27 @AyudaMovistarVe @MovistarVe A mi me debitaron dos veces. Y después me llegó correo que no se pudo realizar.

También quiero saber si es una falla de Movistar o de @MercantilBanco"
35,140181315,2021-04-19T14:38:02.000Z,1384154326742888450,"@MercantilBanco Las peleas políticas no me importan, solo se que hice una transferencia el jueves y aún no se hace efectiva. Hoy 19 de abril, tengo que esperar hasta mañana??"
36,2264448633,2021-04-19T14:23:52.000Z,1384150762490503180,@MercantilBanco Deben repasar los libros de historia. Bueno de los que sirven
37,936345150233726978,2021-04-19T14:22:09.000Z,1384150331156688902,Hoy fui a un cajero del Banco Mercantil en Pto. Cabello. ¡Oh sorpresa! Solo está aceptando tarjetas del Mercantil. En toda la ciudad hay 2 o 3 cajeros operativos entre todos los bancos. Todo siempre apunta a joder mas al pueblo. ¡Que humanidad! @SudebanInforma @MercantilBanco
38,284232415,2021-04-19T14:16:12.000Z,1384148830753488906,@MercantilBanco Gracias
39,155769264,2021-04-19T14:09:37.000Z,1384147173613309953,@MercantilBanco Quisiera me ayuda también a verificar mis datos ya que me bloquearon mi dinero en mi cuenta por no movilizarla con frecuencia
40,49318166,2021-04-19T14:08:56.000Z,1384147002242453504,@salaprensaCantv @servicios_416 @MercantilBanco Buenos días algún tlf para reportar una falla del servicio ABA??
41,517602494,2021-04-19T14:01:12.000Z,1384145057125593090,"@salaprensaCantv @servicios_416 @MercantilBanco Buen día . Agrcdezco ampliamente su atención en relación al reporte por avería es el número 22934853.
Sector las tunitas sin internet desde  un apagón ocurridodo el pasado jue 8 abril"
42,1218155993953193991,2021-04-19T13:53:59.000Z,1384143240060817419,@MercantilBanco https://t.co/CCQkSi6WGo
43,1314694169240186880,2021-04-19T12:59:44.000Z,1384129589362892801,@salaprensaCantv @MercantilBanco @BcodeVenezuela Estafadores
44,1338415882519842816,2021-04-19T12:47:22.000Z,1384126476719595523,"@MercantilBanco Ya tengo una cuenta corriente, pero quisiera abrir una en Divisas, puedo hacerlo de manera electrónica igual?"
45,139709589,2021-04-19T12:43:15.000Z,1384125440298610692,@Inves_IMPARQUES @imparques @Banesco @BBVAProvincial @MercantilBanco @BODoficial @AlcaldiaSucre @MinEcoFinanzas @MINECOGT https://t.co/EZUCklLmI2
46,67021100,2021-04-19T12:03:31.000Z,1384115439320535044,@MercantilBanco ¿Atenderán las citas programadas para abrir cuenta esta semana? tengo cita mañana! tercer intento de abrirla
47,67021100,2021-04-19T12:01:06.000Z,1384114832484442116,"Mañana tengo cita con @MercantilBanco para abrir cuenta, cae semana radical y de igual forma me dan cita, no sé a quien preguntarle y por 3era vez se me vencerán los documentos."
48,128620228,2021-04-19T11:51:17.000Z,1384112360864976896,"@MercantilBanco Epale catire, estas más pelado que garrapata de peluche. Acá los panas de el corito histórico explican bien los sucesos de ese día y que nada tuvo que ver con la independencia.

https://t.co/sFxVR9ALDS"
49,2556081220,2021-04-19T11:05:35.000Z,1384100862943928327,@cdenhca @MercantilBanco Cosas q uno no entiende.
50,46544779,2021-04-19T10:35:40.000Z,1384093334285688836,"@MercantilBanco Buenos días. Deberían ampliar el número de recargas al mes con Digitel por favor. En casa tenemos dos líneas, es la que tiene mejor cobertura y el servicio está muy costoso. Gracias!"
51,1334982496946163714,2021-04-19T10:31:53.000Z,1384092381155258374,@MercantilBanco 12952625 04122914222
52,1360109396764860418,2021-04-19T10:13:18.000Z,1384087704544022530,@MercantilBanco A ESTA HORA 6 Y 05 DE LA MAÑANA DE HOY 19 DE ABRIL NO ABRE LA APLICACIÓN MERCANTIL BANCO. ES UNA SITUACIÓN EXCESIVAMENTE FRECUENTE.. #transferecias #bancos #atencionaclientesdebancos
53,134151302,2021-04-19T06:02:33.000Z,1384024602603450375,"@salaprensaCantv @MercantilBanco @BcodeVenezuela He Tratado de recargar en varias oportunidades pero cuando voy al Banco donde dice consultar me sale que numero no encontrado, que podría ser?."
54,1500277051,2021-04-19T03:11:07.000Z,1383981457144631296,@MercantilBanco Como podría cambiar mi cuenta de ahorro por una cuenta corriente sin mucho papeleos
55,90549975,2021-04-19T02:59:48.000Z,1383978611045138434,"@wkpm1982 @MercantilBanco Y de paso son demasiados recaudos que piden, yo abrí el año pasado una cuenta en mercantil panamá y supér fácil y de paso me llego la tarjeta de débito acá a Valera sin tanto rollo y sin tanto papeleo...."
56,90549975,2021-04-19T02:56:00.000Z,1383977653447774216,"@cdenhca @MercantilBanco Tienes razón, se hace muy complicado abrir una cuenta de cualquier tipo (siendo uno cliente con mas de 10 años), de paso (critica constructiva) algunas ejecutivas de venta tratan mal al cliente (lo digo con base) como por ejemplo en las sucursales de acá de Valera Edo Trujillo"
57,146993682,2021-04-19T02:38:23.000Z,1383973222085840899,@MercantilBanco Saludos que tengo que hacer para q mi cuenta resiva  moneda extranjera.. tengo corriente y ahorros ..
58,155769264,2021-04-19T02:14:56.000Z,1383967319613841411,@MercantilBanco tenía algunos meses sin movilizar mi cuenta me tocó utilizarla para poder comprar unas medicinas y estoy bloqueada hasta que verifiquen mis datos. Cargue todos los recaudos en línea entre ellos carta de residencia actualizada y aún tengo que ir al banco.
59,401691834,2021-04-19T02:12:20.000Z,1383966666879508486,"@MercantilBanco Estoy emprendiendo un negocio, y tener un Punto de venta como es de engorroso, cuando antes el Banco lo daba en comodato o arriendo, las politicas hoy día son muy severas para el pequeño comerciante..."
60,401691834,2021-04-19T02:11:08.000Z,1383966365011243020,"@MercantilBanco Soy cliente del Banco, una antigüedad de hace mas de 20 años... y aun así, hoy día te piden hasta la fecha de nacimiento teniendo ya la data, no entiendo, quise abrir la cuenta en divisas, lo anuncian en las publicidades tan fácil, y cuando llegas al Banco te piden mas requisitos"
61,3253928146,2021-04-19T01:47:06.000Z,1383960313616244738,@leninalbertop @salaprensaCantv @MercantilBanco @BcodeVenezuela Excelente y detallada información muchas gracias amigo!
62,89435390,2021-04-18T22:39:22.000Z,1383913071295438855,@CarlosDavidUP @MercantilBanco ¡Hola Carlos! que tal. Tal vez esto te ayude. https://t.co/a1FMSZPIpu
63,89435390,2021-04-18T22:33:23.000Z,1383911563250212864,@yoelm83 @salaprensaCantv @MercantilBanco @BcodeVenezuela Sigue estos pasos 👉 https://t.co/a1FMSZPIpu
64,1292199407803342853,2021-04-18T21:50:24.000Z,1383900746882568195,@MercantilBanco Mas importante es para otros bancos porque para los del mismo mercantil se puede hacer transferencia sin necesidad de tpago
65,1170495566167588865,2021-04-18T21:44:33.000Z,1383899274480558097,@MercantilBanco No sirve para nada la página banca en linea ahora va a servir un asistonto virtual? Imposible ingresar x 1ra vez d paso t expulsa sin terminar de llenar el formulario de preg d seguridad y ni hablar de la clave temp q no llega d una
66,1383890271453081607,2021-04-18T21:32:06.000Z,1383896141423517709,@neljulgerg16 @salaprensaCantv @MercantilBanco @BcodeVenezuela @Mincyt_VE @Gabrielasjr Como puedo crear un usuario cantv satelital
67,147179079,2021-04-18T21:25:43.000Z,1383894535328059394,@karnaugh11 @AyudaMovistarVe Sí. Supongo que hay que esperar el lunes. A ver si es Movistar o @MercantilBanco
68,128624915,2021-04-18T21:10:08.000Z,1383890612097753102,@MercantilBanco Buenas tardes. Intente abrirla en línea y me indicó MÍA que debo llevar los recaudos al banco??? No entendí entonces?
69,284232415,2021-04-18T20:54:21.000Z,1383886643673767949,@MercantilBanco buenas tardes un pregunta ya que las oficinas no estan funcionando donde. Se debe ir cuando la tajeta se vence
70,1234304600473325571,2021-04-18T20:26:10.000Z,1383879547574054915,@salaprensaCantv @MercantilBanco @BcodeVenezuela Buenas me lo cortaron y ya pague cuando me lo restableceen
71,148984418,2021-04-18T19:38:24.000Z,1383867528330444804,"@salaprensaCantv @MercantilBanco @BcodeVenezuela Av:22849947
Día 34 sin internet.
Día 02 con tono de telefono,
Y pase 91  Sin Internet desde 20/10/20 me llego el 21/02/21
 Ya envié Mensaje directo!
¿Solo atienden al empresario?
 
@Conatel

@Mippcivzla

@NicolasMaduro

@salaprensaCantv

@Gabrielasjr

 #PueblosUnidosPorLaPaz"
72,254632929,2021-04-18T19:30:00.000Z,1383865413650448389,"#QueNoSeTeOlvide pagar a tiempo tu factura de #CantvTelevisiónSatelital. 

Consulta tu saldo en tu Perfil de Usuario, ingresando al link https://t.co/vKZ0Ieb5Fh.

#PagarEnCantvEsSencillo hazlo a través de nuestros bancos aliados:
@MercantilBanco @BcodeVenezuela https://t.co/ZDIClCroZ9"
73,497461133,2021-04-18T18:59:43.000Z,1383857792323231749,@MercantilBanco Deseo abrir cuenta en mercantil
74,72713078,2021-04-18T18:57:05.000Z,1383857130185183237,@MercantilBanco Y otro bco cuanto es lo máximo
75,1334184695261769728,2021-04-18T16:28:24.000Z,1383819711872323587,"@salaprensaCantv @MercantilBanco @BcodeVenezuela Pagar no es difícil, lo difícil está cuando tienes un reporte de averías, y te lo atiendan."
76,1047051511375831040,2021-04-18T16:22:59.000Z,1383818350162182144,"@MercantilBanco Buen día, les he escrito en otras oportunidades debido a que me están cobrando un seguro que yo no he contratado. Dice SEGUROS MERCANTIL"
77,1057600740062121984,2021-04-18T15:57:00.000Z,1383811813473624075,"@MercantilBanco Saludos, en el caso de olvido de La clave de la TARJETA EFECTIVO, ¿como gestino reablecer una nueva clave?"
78,156463225,2021-04-18T15:53:02.000Z,1383810813220200456,@MercantilBanco hola buenos dias  como hago para abrir una cuenta
79,3290130813,2021-04-18T15:43:51.000Z,1383808502347436044,@MercantilBanco buenos días con mercantil empresa se puede hacer el pago móvil
80,105291520,2021-04-18T15:33:41.000Z,1383805944883138564,"@MercantilBanco Buenos días, deberían hacer como otros bancos, permitir abrir la cuenta en divisa completamente online si ya eres cliente."
81,240803376,2021-04-18T15:32:42.000Z,1383805696559370240,@MercantilBanco Deberían de actualizar la apps de #BancoMercantil y así realizar pagos de servicios de telefonía móvil de cuentas post pagos como en el caso de Movistar Digitel y Movilnet.
82,129900592,2021-04-18T15:24:25.000Z,1383803613303119883,@MercantilBanco Hola buen día. Necesito reponer mi tarjeta de debito que la perdí. Que oficina en valencia lo está haciendo? Mi cta es de la agencia de San Diego pero no esta activa esa ofic
83,452936235,2021-04-18T13:21:26.000Z,1383772659889049604,Tenemos a @MercantilBanco con página caída desde hace 2 días.
84,695378195831345152,2021-04-18T13:20:09.000Z,1383772338580123655,"@MercantilBanco buenos días, cambie de tarjeta de débito y cuando ingreso me la opción por primera vez al final luego de seleccionar equipo de uso frecuente o eventual el botón no cambia de color para finalizar! Ayuda por favor!"
85,355852259,2021-04-18T12:08:21.000Z,1383754269392658440,Mafias sacan hasta 10 millones en cajero con tarjetas de diferentes usuarios en el Banco @MercantilBanco del centro de Puerto Ordaz; si reclamas corres el riesgo de ser golpeado o hasta perder la vida. @ElPitazoTV @PRENSACICPC
86,1379117270463569924,2021-04-18T11:51:44.000Z,1383750086539182098,@MercantilBanco Buen día cómo hago para actualizar mis datos personales como correo electrónico número de celular y esas cosas por
87,114337025,2021-04-18T07:36:07.000Z,1383685760495153157,"Cuando crees que hay cosas que no tienen sentido, luego ves estos #límites de tarjeta de crédito de @visanewslatam y @MastercardVe con @MercantilBanco en #Venezuela y ya no hay nada que te sorprenda!! 22 años como cliente !!! https://t.co/jowAxqxUdh"
88,1236413235525541888,2021-04-18T03:11:27.000Z,1383619154108829705,@MercantilBanco Buenas noches cómo hace uno si se les vencieron las tarjetas de crédito y cómo hace uno para que le suban el monto a las de crédito u la de débito como la cambia uno gracias
89,247033478,2021-04-18T03:10:33.000Z,1383618927687737351,@angelriverosg @MercantilBanco Cuando ya el banco se canso de ver cómo te gastss el saldo y los megas llamando y escribiéndole a la jeva que no te para #quitenleeltelefono https://t.co/ggXleo7CI2
90,3396809944,2021-04-18T02:24:51.000Z,1383607426390261763,¡Hey! Soy la mejor Finca que veras en San Juan de los Morros...Vía El Ca... https://t.co/1W9TCfWnp3 a través de @YouTube @BCV_ORG_VE @BcodeVenezuela @MercantilBanco @Banesco @BODoficial@bancaamiga @MPPEFCE @MinEcoFinanzas @MineriaSunacrip @AmberesCoin @morocotacoin
91,1317609484777304064,2021-04-18T01:45:23.000Z,1383597497168252934,¡Hey! Soy la mejor Finca que veras en San Juan de los Morros...Vía El Ca... https://t.co/WJA1qfW0yV a través de @YouTube @BCV_ORG_VE @BcodeVenezuela @MercantilBanco @Banesco @BODoficial @MPPEFCE @MinEcoFinanzas @MineriaSunacrip @AmberesCoin @morocotacoin @SudebanInforma
92,1265044795656896514,2021-04-18T01:39:34.000Z,1383596033268064268,@MercantilBanco Saludos en Carora estado Lara necesitamos un banco mercantil por favor..el que había ya no está activo..hasta el cajero está malo..y realmente lo necesitamos.. gracias de antemano
93,3253928146,2021-04-18T01:35:33.000Z,1383595019483836428,@salaprensaCantv @MercantilBanco @BcodeVenezuela Cómo se hace para pagar el servicio si no dan la opción por el banco Venezuela? O por lo menos Yo no la encuentro porque si meto en pospago Cantv piden es un 0212 y me meto en la página de cantvsatelital y sale así.. https://t.co/cUtHBAgk36
94,1265044795656896514,2021-04-18T01:33:50.000Z,1383594588393197576,@MercantilBanco Carora estado Lara...sin Banco Mercantil... hasta el cajero está malo
95,140181315,2021-04-18T00:32:06.000Z,1383579052087209990,"@MercantilBanco Una transferencia del jueves no la hicieron efectiva, ahora el martes ya que el lunes es bancario @Sudeban elimine día bancario ya que los trabajadores descansan con el quédate en casa."
96,1116904254873243648,2021-04-17T23:45:23.000Z,1383567294144540680,"@edrb94 @MercantilBanco Marico llevo como 30$ ya, pero debe ser un bug"
97,51050676,2021-04-17T23:44:46.000Z,1383567141534789636,@angelriverosg @MercantilBanco JAJAJAJAJAJAJAJAJA MMGBO que boleta
98,1116904254873243648,2021-04-17T23:34:50.000Z,1383564641071108100,Ok????????????????????????? @MercantilBanco https://t.co/QGYqltW12f
99,331851370,2021-04-17T23:14:52.000Z,1383559616823394305,@salaprensaCantv @MercantilBanco @BcodeVenezuela En específico TV satelital
0,331851370,2021-04-17T23:13:54.000Z,1383559375114014726,"@salaprensaCantv @MercantilBanco @BcodeVenezuela No he podido comunicarme a ese Link que ustedes publican,  por consiguiente no se como pagar mis cuentas"
1,148984418,2021-04-17T22:50:35.000Z,1383553504984264704,"@salaprensaCantv @MercantilBanco @BcodeVenezuela Av:22849947
Día 33 sin internet.
Día 01 con tono de telefono,
Y pase 91  Sin Internet desde 20/10/20 me llego el 21/02/21
 Ya envié Mensaje directo!
¿Solo atienden al empresario?
 
@Conatel

@Mippcivzla

@NicolasMaduro

@salaprensaCantv

@Gabrielasjr

 #PueblosUnidosPorLaPaz"
2,120916191,2021-04-17T21:42:51.000Z,1383536458057674767,"@MercantilBanco
#SimpleTV @clientesimpletv Señores, lo único que necesito saber es si se va a  poder pagar el servicio de Simple TV en el Banco Mercantil. #BancoMercantil . Una semana sin funcionar el servicio para pagar y nadie da una respuesta."
3,1287808703769587714,2021-04-17T21:32:58.000Z,1383533973087801351,"@NellyRodrigues1 @salaprensaCantv @MercantilBanco @BcodeVenezuela #Denuncia #Corpoelec #Cantv @salaprensaCantv @AbaCantv Bloques G de Caucaguita más de 1000 familias sin servicio de ABA afecta hogares, comercios, teletrabajo. Presunto bajo voltaje en poste afecta Módulo CANTV. Ya pasó otra semana más.
Internet no es un lujo, es una necesidad 🤨"
4,1287808703769587714,2021-04-17T21:32:46.000Z,1383533920021454858,"@marimoliin @salaprensaCantv @MercantilBanco @BcodeVenezuela #Denuncia #Corpoelec #Cantv @salaprensaCantv @AbaCantv Bloques G de Caucaguita más de 1000 familias sin servicio de ABA afecta hogares, comercios, teletrabajo. Presunto bajo voltaje en poste afecta Módulo CANTV. Ya pasó otra semana más.
Internet no es un lujo, es una necesidad 🤨"
5,1287808703769587714,2021-04-17T21:32:34.000Z,1383533873217167363,"@YanethDC @salaprensaCantv @MercantilBanco @BcodeVenezuela #Denuncia #Corpoelec #Cantv @salaprensaCantv @AbaCantv Bloques G de Caucaguita más de 1000 familias sin servicio de ABA afecta hogares, comercios, teletrabajo. Presunto bajo voltaje en poste afecta Módulo CANTV. Ya pasó otra semana más.
Internet no es un lujo, es una necesidad 🤨"
6,1287808703769587714,2021-04-17T21:32:23.000Z,1383533824856838145,"@hedelsa @salaprensaCantv @MercantilBanco @BcodeVenezuela @Gabrielasjr @Conatel @Defensoria_Vzla @NicolasMaduro #Denuncia #Corpoelec #Cantv @salaprensaCantv @AbaCantv Bloques G de Caucaguita más de 1000 familias sin servicio de ABA afecta hogares, comercios, teletrabajo. Presunto bajo voltaje en poste afecta Módulo CANTV. Ya pasó otra semana más.
Internet no es un lujo, es una necesidad 🤨"
7,1287808703769587714,2021-04-17T21:32:11.000Z,1383533775410266112,"@pauliiifer @salaprensaCantv @MercantilBanco @BcodeVenezuela #Denuncia #Corpoelec #Cantv @salaprensaCantv @AbaCantv Bloques G de Caucaguita más de 1000 familias sin servicio de ABA afecta hogares, comercios, teletrabajo. Presunto bajo voltaje en poste afecta Módulo CANTV. Ya pasó otra semana más.
Internet no es un lujo, es una necesidad 🤨"
8,1287808703769587714,2021-04-17T21:32:01.000Z,1383533733152641024,"@olang63 @salaprensaCantv @MercantilBanco @BcodeVenezuela #Denuncia #Corpoelec #Cantv @salaprensaCantv @AbaCantv Bloques G de Caucaguita más de 1000 familias sin servicio de ABA afecta hogares, comercios, teletrabajo. Presunto bajo voltaje en poste afecta Módulo CANTV. Ya pasó otra semana más.
Internet no es un lujo, es una necesidad 🤨"
9,1287808703769587714,2021-04-17T21:31:51.000Z,1383533691083714560,"@salaprensaCantv @MercantilBanco @BcodeVenezuela #Denuncia #Corpoelec #Cantv @salaprensaCantv @AbaCantv Bloques G de Caucaguita más de 1000 familias sin servicio de ABA afecta hogares, comercios, teletrabajo. Presunto bajo voltaje en poste afecta Módulo CANTV. Ya pasó otra semana más.
Internet no es un lujo, es una necesidad 🤨"
10,1287808703769587714,2021-04-17T21:26:25.000Z,1383532324147523593,"@theJ0S3 @salaprensaCantv @MercantilBanco @Conatel @Mippcivzla @NicolasMaduro @Gabrielasjr #Denuncia #Corpoelec #Cantv @salaprensaCantv @AbaCantv Bloques G de Caucaguita más de 1000 familias sin servicio de ABA afecta hogares, comercios, teletrabajo. Presunto bajo voltaje en poste afecta Módulo CANTV. Ya pasó otra semana más.
Internet no es un lujo, es una necesidad 🤨"
11,1287808703769587714,2021-04-17T21:26:13.000Z,1383532273358675977,"@pauliiifer @salaprensaCantv @MercantilBanco #Denuncia #Corpoelec #Cantv @salaprensaCantv @AbaCantv Bloques G de Caucaguita más de 1000 familias sin servicio de ABA afecta hogares, comercios, teletrabajo. Presunto bajo voltaje en poste afecta Módulo CANTV. Ya pasó otra semana más.
Internet no es un lujo, es una necesidad 🤨"
12,1287808703769587714,2021-04-17T21:26:00.000Z,1383532220715917314,"@ckislon @salaprensaCantv @servicios_416 @MercantilBanco #Denuncia #Corpoelec #Cantv @salaprensaCantv @AbaCantv Bloques G de Caucaguita más de 1000 familias sin servicio de ABA afecta hogares, comercios, teletrabajo. Presunto bajo voltaje en poste afecta Módulo CANTV. Ya pasó otra semana más.
Internet no es un lujo, es una necesidad 🤨"
13,1287808703769587714,2021-04-17T21:25:48.000Z,1383532167687413764,"@neljulgerg16 @salaprensaCantv @MercantilBanco @Mincyt_VE @Gabrielasjr #Denuncia #Corpoelec #Cantv @salaprensaCantv @AbaCantv Bloques G de Caucaguita más de 1000 familias sin servicio de ABA afecta hogares, comercios, teletrabajo. Presunto bajo voltaje en poste afecta Módulo CANTV. Ya pasó otra semana más.
Internet no es un lujo, es una necesidad 🤨"
14,1287808703769587714,2021-04-17T21:25:27.000Z,1383532081859371014,"@salaprensaCantv @servicios_416 @MercantilBanco #Denuncia #Corpoelec #Cantv @salaprensaCantv @AbaCantv Bloques G de Caucaguita más de 1000 familias sin servicio de ABA afecta hogares, comercios, teletrabajo. Presunto bajo voltaje en poste afecta Módulo CANTV. Ya pasó otra semana más.
Internet no es un lujo, es una necesidad 🤨"
15,223671221,2021-04-17T20:34:46.000Z,1383519325387059206,@salaprensaCantv @MercantilBanco @BcodeVenezuela Buenas tardes!! Necesito  restablecer  xfavor mis servicios  de telefonía  e Internet  cuanto más me haran esperar escribo x aquí escribo  x allá y hacen caso omiso al mismo😡😡😡Hasta cuando
16,860394492,2021-04-17T20:28:18.000Z,1383517699175632896,"@salaprensaCantv @MercantilBanco @BcodeVenezuela Ya estoy registrada pero al consultar el saldo de dice ""Identificador de Saldo no encontrado"" a que se debe? Que alguien por favor me diga !"
17,183452431,2021-04-17T19:55:51.000Z,1383509532513505282,@salaprensaCantv @MercantilBanco @BcodeVenezuela Tengo más de ocho meses sin tono en el teléfono y tampoco tengo internet Ya realize el reporte 0281-2759508 ayuda auxilio
18,1293282634429272067,2021-04-17T19:17:31.000Z,1383499883496099843,"@salaprensaCantv @MercantilBanco @BcodeVenezuela Los vecinos del sector 1 Urb La Macarena Sur en Los Teques tienen siempre han pagado sus facturas a tiempo, incluso desde hace un año cuando una cuadrilla de cantv los dejó deliberadamente sin el servicio. Pero a cantv NO LE DA LA GANA DE REPARARLA. E"
19,137895545,2021-04-17T19:11:24.000Z,1383498346195677190,"@salaprensaCantv @MercantilBanco @BcodeVenezuela cuantos dolares vale el PLAN COMERCIAL? xq no dicen nadad de nada sobre el precio mensual? sean serios con el pueblo vale.... @Gabrielasjr  @conatel, @Defensoria_Vzla @NicolasMaduro"
20,287306690,2021-04-17T19:03:25.000Z,1383496336931135496,@salaprensaCantv @MercantilBanco @BcodeVenezuela Necesito internet fijo por favor es intermitente y me impide trabajar AUXILIO
21,254632929,2021-04-17T19:00:31.000Z,1383495608158232577,"#QueNoSeTeOlvide pagar a tiempo tu factura de #CantvTelevisiónSatelital. 

Consulta tu saldo en tu Perfil de Usuario, ingresando al link https://t.co/vKZ0Ieb5Fh.

#PagarEnCantvEsSencillo hazlo a través de nuestros bancos aliados:
@MercantilBanco @BcodeVenezuela https://t.co/ERsR7qVSsp"
22,142695015,2021-04-17T18:56:43.000Z,1383494651663974408,@salaprensaCantv @MercantilBanco @BcodeVenezuela Yo pago a tiempo y mi teléfono tiene tres años sin tono 02122715006 hasta cuando tengo esperar que recuperen el cableado... Pregunto????
23,68156819,2021-04-17T18:47:58.000Z,1383492447813079046,@MercantilBanco hoy está fatal... Ni la app funciona
24,2768454075,2021-04-17T16:39:13.000Z,1383460048463040516,"@MercantilBanco Hola muy buen día, será posible facilitar el poder hacer recargas a celulares de conocidos, sin tener que pasar por tener que afiliarles ya que la aplicación móvil no lo permite."
25,108332573,2021-04-17T16:05:30.000Z,1383451562551349251,"Es increíble, una es responsable con compromisos contraídos...necesito realizar mis pagos puntuales y @MercantilBanco NO me lo permite!...¿qué pasa?..."
26,108332573,2021-04-17T15:47:12.000Z,1383446957897568266,"@MercantilBanco Buen día. ¿Problemas de comunicación?...tengo 30 min en espera por un codigo de verificación, para pago por TDD!!!.."
