,Unnamed: 0,author_id,text,created_at,id,neg,neu,pos,score
30,30,1368737978911227906,@BODoficial Cuanto es el limite mensual de Pago Expreso desde el 20 de este mes no deja pasar dice Negada Monto Invalido,2021-04-28T01:48:06.000Z,1387222055855263746,0.9820138812065125,0.016157038509845734,0.0018290973966941237,neg
31,31,85599028,@GiovanniRon1 @BODoficial Eso hago. Pero dice que me va a enviar un correo y nunca me llega nada 😪,2021-04-28T00:40:33.000Z,1387205055988867074,0.9901375770568848,0.008435015566647053,0.0014274013228714466,neg
32,32,246466880,@MORO03211 @CasaReal_Esp @BODoficial @BoiBank @AllbankPanama @bonbank amigo pertenece a algun grupo donde me pueda unir afctado de boibank,2021-04-28T00:37:44.000Z,1387204348715884545,0.007330635562539101,0.9875998497009277,0.00506953801959753,neu
33,33,246466880,@BODoficial devuelvan los ahorros de la banca internacional,2021-04-28T00:35:01.000Z,1387203663853232128,0.14036720991134644,0.8492918610572815,0.01034094300121069,neu
34,34,157131628,@paninote @BODoficial Te respondieron ?,2021-04-28T00:31:57.000Z,1387202895708401665,0.03832564130425453,0.9437917470932007,0.017882630228996277,neu
35,35,705477749,@aaroneche @BODoficial https://t.co/r6e1bE8U2R,2021-04-27T23:02:35.000Z,1387180404143230977,0.008930951356887817,0.9505352973937988,0.04053378850221634,neu
36,36,1385275282064543744,@BODoficial Ustedes @BODoficial son unos ladrones estafadores me robaron de la cuenta de mi negocios una fuerte cantidad de dinero puse las denuncias ya que poseo todas las pruebas y nadie me dio respuesta #ladrones #estafadores #bodladrones,2021-04-27T22:17:27.000Z,1387169045250646019,0.9947503209114075,0.003936218097805977,0.0013134090695530176,neg
37,37,1289549687327010818,Atentos con esta gente del @BODoficial https://t.co/fQUd1C2Z7J,2021-04-27T22:00:19.000Z,1387164732675837954,0.9886005520820618,0.009654292836785316,0.0017451107269153,neg
38,38,20934840,@eichnerb @emgcortez @BODoficial Con razón los bachaqueros de dolares preferenciales como tu se exponen al ridículo de esta manera,2021-04-27T21:21:56.000Z,1387155072564568070,0.9960609078407288,0.0017669589724391699,0.002172155538573861,neg
39,39,103844909,@emgcortez @EdieQ @BODoficial Somos 3!,2021-04-27T21:21:51.000Z,1387155055040765953,0.012324630282819271,0.04735097661614418,0.9403244256973267,pos
40,40,103844909,@emgcortez @EdieQ @BODoficial Cada ladrón juzga por su condición!,2021-04-27T21:20:08.000Z,1387154621425127434,0.15978315472602844,0.8202021718025208,0.020014667883515358,neu
41,41,20934840,"@emgcortez @eichnerb @BODoficial El impertinente, mas salido que una gaveta eres tu. Hiciste una tracala. Te salio mal. JÓ DE TE.",2021-04-27T21:16:47.000Z,1387153777296351239,0.9929303526878357,0.00450512720271945,0.002564574358984828,neg
42,42,20934840,@emgcortez @eichnerb @BODoficial Que pobre tarado eres!,2021-04-27T21:15:03.000Z,1387153343697637380,0.9962159991264343,0.001725463313050568,0.0020585092715919018,neg
43,43,20934840,"@emgcortez @eichnerb @BODoficial Ahombrate pobre imbécil y asume los resultados de tu manera de ""invertir"". El dinero fácil siempre se va fácil.",2021-04-27T21:13:33.000Z,1387152966268956674,0.9833261370658875,0.013166309334337711,0.0035074898041784763,neg
44,44,20934840,@emgcortez @eichnerb @BODoficial Y de donde sacaste dolares para que te los congelaran en PLENO CONTROL CAMBIARIO,2021-04-27T21:12:37.000Z,1387152728162545666,0.9933168888092041,0.005115698091685772,0.001567393192090094,neg
45,45,20934840,"@emgcortez @eichnerb @BODoficial Eres un irresponsable, una piltrafa, un enfermo mental sin personalidad que difama y comete estupideces para figurar. Das pena ajena Mauricio!",2021-04-27T21:09:43.000Z,1387152000584863751,0.9955046772956848,0.0018940063891932368,0.00260131130926311,neg
46,46,20934840,"@emgcortez @eichnerb @BODoficial Y entonces que haces retuiteando a ""gente"" que se queja de que les congelaron los dólares que no usaron para lo que estaban destinados?!",2021-04-27T21:00:31.000Z,1387149683437490178,0.9933819770812988,0.005269043613225222,0.0013490056153386831,neg
47,47,20934840,@emgcortez @eichnerb @BODoficial Maurocio tu también hiciste chanchullos para ahorrar dólares preferenciales asignados para traer cosas que hacìan falta en el país?,2021-04-27T20:56:02.000Z,1387148557954789379,0.9601354002952576,0.03656508028507233,0.0032994362991303205,neg
48,48,20934840,@eichnerb @BODoficial Bernardo si tu hiciste un chanchullo para obtener dólares preferenciales en pleno control cambiario y en lugar de  pagar y traer con ellos aquello para lo que fueron otorgados los ahorraste. ES MUY TU P.O. JÓ DE TE!,2021-04-27T20:53:44.000Z,1387147978293587971,0.9732696413993835,0.02055414952337742,0.006176197435706854,neg
49,49,103844909,@EdieQ @BODoficial #bodmiente #BODDEVUELVANLOSAHORROS #BODnosRobanLosAhorros https://t.co/XXjycUZ4np,2021-04-27T20:45:24.000Z,1387145878968971273,0.017840782180428505,0.9325075745582581,0.04965166375041008,neu
50,50,103844909,@BODoficial #bodmiente #BODDEVUELVANLOSAHORROS #BODnosRobanLosAhorros https://t.co/YJKuZUy89H,2021-04-27T20:17:13.000Z,1387138786895843331,0.02552402764558792,0.9353136420249939,0.039162326604127884,neu
51,51,103844909,@BODoficial #bodmiente #BODDEVUELVANLOSAHORROS #BODnosRobanLosAhorros https://t.co/zHi18FrYM6,2021-04-27T20:05:05.000Z,1387135734067482636,0.02552402764558792,0.9353136420249939,0.039162326604127884,neu
52,52,20934840,El @BODoficial le tiene buenas noticias: https://t.co/X4xYU7m2Cp,2021-04-27T19:44:49.000Z,1387130636327170048,0.003709506243467331,0.023539643734693527,0.9727507829666138,pos
53,53,1284523725912670209,@BODoficial Oficina Coche Aragua en Aragua prestará servicio?,2021-04-27T17:19:54.000Z,1387094163469045762,0.035849060863256454,0.9551541805267334,0.008996808901429176,neu
54,54,103844909,@BODoficial #bodmiente #BODDEVUELVANLOSAHORROS #BODnosRobanLosAhorros https://t.co/sydjqsYQZE,2021-04-27T16:04:57.000Z,1387075302996815873,0.02552402764558792,0.9353136420249939,0.039162326604127884,neu
55,55,48552528,@BODoficial @BODValores @ABVasobanca ¿Es cierto que el Grupo Financiero BOD vuelve a operar en Curazao? https://t.co/dAwPETcHYC,2021-04-27T15:39:55.000Z,1387069003441610755,0.3192709684371948,0.6579099893569946,0.022819088771939278,neu
56,56,1377096228,"@BODoficial @CobbroPOS desde ayer a las 7.53am realicé una transferencia a otro banco y es la hora que no se hace efectiva, que está pasando con el dinero que lo disponen a su antojo?",2021-04-27T14:56:50.000Z,1387058160704401408,0.9943802952766418,0.004148653708398342,0.0014711067778989673,neg
57,57,1386343852156592132,"@BODoficial Normal para ustedes #ESTAFADORES #BOD, devuelvan entonces los fondos que les secuestraron a sus clientes de #BOIBANK #BANCODELORINOCO #BANCAMERIA y #ALLBANK",2021-04-27T14:16:41.000Z,1387048058676944896,0.9213020205497742,0.07260079681873322,0.006097183097153902,neg
58,58,1264729029200039941,@BODoficial Buenos Días.  Uno les escribe por mensaje privado y no responden. Por este medio era el mejor servicio que tenían ahora es igual de pésimo que ir o llamar al banco,2021-04-27T14:15:46.000Z,1387047826060808212,0.994907557964325,0.004101020283997059,0.0009914073161780834,neg
59,59,714890438,@BODoficial Buen día que está pasando con el pago express que no sale dice monto invalido,2021-04-27T14:08:12.000Z,1387045923419660297,0.9944165945053101,0.004431002773344517,0.001152378274127841,neg
60,60,243946926,@CTrompiz2 @opsuVzla que pasa con el salario de los trabajadores de la @UCarabobo que cobramos por el @BODoficial y no hemos recibido pago? Nadie da respuesta. No es justo que siga pasando,2021-04-27T13:33:35.000Z,1387037208473792521,0.9971803426742554,0.0015277547063305974,0.0012919290456920862,neg
61,61,1385275282064543744,@BODoficial siguen sin darme respuestas de los robos que hicieron en la cuenta de mi negocio sustrajeron una fuerte cantidad y nadie sabe que paso ni me dan respuestas un llamado a @SudebanVzla por favor que investigue estas #ESTAFAS que hace este banco #robosenbod,2021-04-27T13:29:33.000Z,1387036197034160130,0.9896183609962463,0.009113217703998089,0.001268401276320219,neg
62,62,65921049,@BODoficial Realice una transferencia desde mi cuenta a otro banco y aún no está acreditada.,2021-04-27T13:28:23.000Z,1387035902363324425,0.9508593082427979,0.047083135694265366,0.0020575623493641615,neg
63,63,65921049,@BODoficial Realice una transferencia desde mi cuenta a otro banco hace 2 días y aún no aparece.,2021-04-27T13:25:38.000Z,1387035208881299456,0.9280736446380615,0.06926089525222778,0.0026653986424207687,neg
64,64,956880985546739712,"@BODoficial Buenos días. Esta bloqueado mi ingreso a pago express, he enviado# teléfono y contraseña para desbloquear y ha sido imposible. Pueden asesorarme, gracias.",2021-04-27T12:54:51.000Z,1387027463117672452,0.7206466794013977,0.2746832072734833,0.004670039284974337,neg
65,65,1386343852156592132,"@BODoficial Que caraduras y sinverguenzas, el #BOD publicando recomendaciones para prevenir #ESTAFAS SI USTEDES ESTAFARON A 16.000 CLIENTES a través de sus filiales #BOIBANK #BANCODELORINOCO #BANCAMERIA y #ALLBANK",2021-04-27T12:29:07.000Z,1387020985078013952,0.9957653284072876,0.0026604686863720417,0.0015740913804620504,neg
66,66,1386343852156592132,@BODoficial #PonteEnModoBOD significa que nos pongamos en modo #ESTAFA como lo hacen ustedes que estafaron a mas de 16.000 clientes a travez del #BOIBANK #BANCODELORINOCO #BANCAMERICA y #ALLBANK,2021-04-27T12:26:24.000Z,1387020302161436673,0.9475252628326416,0.04777250066399574,0.004702248144894838,neg
67,67,885066243644026880,@Jp22Paredes22 @BODoficial No hay control en este pais,2021-04-27T11:10:12.000Z,1387001125505839104,0.15228715538978577,0.8364386558532715,0.01127415057271719,neu
68,68,1320182409875292160,@Luenvm @BODoficial A mi me hacen ese descuento también sin autorización mía pero el banco es Bicentenario.  Y nadie da respuesta.,2021-04-27T03:17:32.000Z,1386882174641745920,0.951900064945221,0.045996442437171936,0.0021035487297922373,neg
69,69,116248961,"@BODoficial Una consulta 🤔por que BOD cobra Bs.2.000,00 por cada transacción al usar la tarjeta de débito?????el monto digamos es insignificante pero es el único banco que lo hace🤷🏼‍♀️",2021-04-27T01:35:35.000Z,1386856520818757632,0.3286229372024536,0.6600314378738403,0.01134557742625475,neu
70,70,887101364597338112,"Banco Occidental de Descuento, Banco Universal, C.A., convoca a sus Accionistas a una Asamblea General Extraordinaria que se celebrará el martes 05 de mayo de 2021, a las 9:00 a.m., en la torre BOD, La Castellana, Caracas
@BODoficial
#QuedateEnCasa #26DeAbril #FelizLunesATodos https://t.co/0Bt4X4z9dy",2021-04-27T01:12:26.000Z,1386850692380381184,0.17408858239650726,0.7700766324996948,0.0558348074555397,neu
71,71,80444649,Jornada especial para aquellos que tienen cuenta en @BODoficial https://t.co/vnnFUgtfNY,2021-04-27T00:40:42.000Z,1386842706744422403,0.00552260922268033,0.9845829010009766,0.009894520975649357,neu
72,72,127005388,@BODoficial buenas noches tengo 3días intentando realizar pagos móvil y no me deja la aplicación,2021-04-26T23:58:37.000Z,1386832118261628935,0.9964410662651062,0.0023616659455001354,0.0011972268112003803,neg
73,73,103844909,"Amigo estafado por el BOD, te hacemos un llamado para que te unas a nuestro grupo, desde allí coordinamos las acciones contra este conglomerado de malandros liderados por el súper estafador Victor Vargas Irausquin !
ÚNETE Y PARTICIPA PARA QUE RECUPERES TU DINERO
@BODoficial https://t.co/GgGwNj8uXY",2021-04-26T21:47:01.000Z,1386798999705989126,0.35862284898757935,0.5130224227905273,0.1283547282218933,neu
74,74,885066243644026880,"Entonces, señores del @BODoficial ¿Para que sirve sus oficinas, para abrir cuentas y dar 150.000 Bs en efectivo? Ya que no pueden resolver un problema de su propio servicio.",2021-04-26T21:41:22.000Z,1386797578407321600,0.9950213432312012,0.0037689534947276115,0.0012098164297640324,neg
75,75,885066243644026880,"Hace un año llamaron a mi padre desde el banco @BODoficial para que se suscribiera a un servicio funerario, el cuál mi padre dijo NO. Desde ese entonces le descuentan dinero.
Se dirigió a la oficina del banco para cancelar la suscripción y LA GERENTE le dice que no es por allí.",2021-04-26T21:41:21.000Z,1386797572329807874,0.9817595481872559,0.01605840027332306,0.002182131865993142,neg
76,76,85599028,"@BODoficial Por favor. Intento desbloquear mi usuario de Pago Móvil, me pide mi correo para seguir con los pasos y nunca me llega el correo. Tengo meses intentando y no he podido.",2021-04-26T19:28:34.000Z,1386764158658564102,0.9962331652641296,0.0027392178308218718,0.0010276829125359654,neg
77,77,243946926,"Reclamo el pago de mi salario, somos muchos los trabajadores de la @UCarabobo afectados, cobramos por el @BODoficial  no abona la quincena, y el @CTrompiz2 luego de la gracia del cambio de plataforma de pago pasan estas cosas. Y nadie atiende nuestros reclamos.",2021-04-26T19:19:37.000Z,1386761904216027140,0.9961393475532532,0.002730341861024499,0.001130270422436297,neg
78,78,243946926,Me pregunto en dónde está mi salario? @UCarabobo @CTrompiz2 @BODoficial la irresponsabilidad que tienen con respecto al pago de los trabajadores es infinita.,2021-04-26T19:10:46.000Z,1386759676394708993,0.9962823987007141,0.002095439238473773,0.00162223307415843,neg
79,79,85599028,"@BODoficial Saludos. Mi usuario está bloqueado
Como podría desbloquearlo? Gracias",2021-04-26T18:43:23.000Z,1386752787279667205,0.015719065442681313,0.9728134274482727,0.011467549949884415,neu
80,80,145074450,"@BODoficial Esa broma no sirve, uno les envía correo y tampoco responden.",2021-04-26T18:09:07.000Z,1386744162758926338,0.9967227578163147,0.0018714653560891747,0.0014057966182008386,neg
81,81,4749035182,@BODoficial Dígame porque no salen los pago móvil,2021-04-26T17:37:54.000Z,1386736306764591105,0.995023250579834,0.0038133151829242706,0.0011634856928139925,neg
82,82,4749035182,@BODoficial Buen día estoy trabajando de hacer un pago móvil por 40.000.000 di dice negada monto inválido,2021-04-26T17:28:01.000Z,1386733820544786433,0.8100515604019165,0.1850486695766449,0.004899755585938692,neg
83,83,1100747056258433025,"@BODoficial wow, son literalmente el único banco en venezuela por dónde no pasan las tarjetas internacionales en sus puntos, hasta en vzla y caroni pasan, que frustrante cuando un negocio lo único que tiene es un punto BOD",2021-04-26T16:50:17.000Z,1386724323034021902,0.996553897857666,0.002306038048118353,0.00114009203389287,neg
84,84,1100747056258433025,@BODoficial @CobbroPOS 320$ y no pasan una tarjeta internacional,2021-04-26T16:49:26.000Z,1386724110500352003,0.9827368259429932,0.0158900897949934,0.001373177976347506,neg
85,85,1858857000,@BODoficial Movistar para cuando?,2021-04-26T16:39:01.000Z,1386721486585671683,0.08157547563314438,0.9056962132453918,0.012728344649076462,neu
86,86,1385275282064543744,@BODoficial aun sigo esperando por ustedes para que me den respuesta sobre el dinero que ME ROBARON de la cuenta de mi negocio @SudebanVzla por favor que pasa que no me ayudan a ver que fue lo que paso con ese dinero tengo todas las pruebas que se necesita,2021-04-26T16:10:36.000Z,1386714336199168005,0.9288133978843689,0.06814564019441605,0.003040848532691598,neg
87,87,4749035182,"@BODoficial buenos días , quisiera saber como vamos a sacar el dinero por pago móvil si hoy la banco lo bajo 20 .millones después que esta en 400 millones. Explícame eso.",2021-04-26T16:02:46.000Z,1386712365027168256,0.7534775137901306,0.23685011267662048,0.009672402404248714,neg
88,88,246466880,@aaroneche @BODoficial me quiero unir al grupo que hago,2021-04-26T15:59:38.000Z,1386711577198481414,0.00667429668828845,0.7751181721687317,0.2182074934244156,neu
89,89,4249569076,"Estafadores, inmorales que poca vergüenza tienen, devuélvanos nuestros ahorros @BODoficial https://t.co/JdmwexJq3E",2021-04-26T15:13:13.000Z,1386699897186013188,0.9949377775192261,0.003646224969998002,0.001416063867509365,neg
90,90,2340083530,"@BODoficial  actualmente BOD tiene problemas para el cambio de contraseña, no está enviando el mensaje al correo ?",2021-04-26T15:02:54.000Z,1386697298441351169,0.9912870526313782,0.007707078941166401,0.001005845027975738,neg
91,91,1383890866222223363,@BODoficial  Saludos. Cómo hago para pagar a través de un SMS. GRACIAS,2021-04-26T14:41:03.000Z,1386691801382375430,0.010006704367697239,0.9668340682983398,0.02315925993025303,neu
92,92,1429289275,"@BODoficial Buenos dias, favor, requiero revision de limites de mis tdc, NO se pueden usar por el bajo monto que tienen; agradeciendo su receptividad y solucion",2021-04-26T14:34:03.000Z,1386690038830931970,0.012231110595166683,0.898110568523407,0.08965829759836197,neu
93,93,1385275282064543744,Buenos dias Sres de @BODoficial aun sigo esperando respuesta de que va a pasar con el dinero sustraído de la cuenta de mi negocio necesito respuesta por favor porque lo que hicieron fue un ROBO @SudebanVzla necesito ayuda por favor voy a denunciar por todos los medios.,2021-04-26T12:33:46.000Z,1386659769407221761,0.9878122210502625,0.010532272979617119,0.0016555058537051082,neg
94,94,156789952,"@BODoficial @CobbroPOS A qué hora están abriendo las agencias?
La oficina de La Trinidad, está funcionando?",2021-04-26T12:19:45.000Z,1386656239816429569,0.014041275717318058,0.9488140344619751,0.0371447429060936,neu
95,95,955972821334806529,@BODoficial Buenos días precio del punto de venta,2021-04-26T07:00:58.000Z,1386576017049989121,0.009518073871731758,0.8977991342544556,0.09268276393413544,neu
96,96,78092015,@vozveis Que emoción de concierto... la pegaron!! Tenían a @DANIELSARCOSC @chiqui_delgado a Andres Guanipa!!... me sentía en un evento del @BODoficial,2021-04-26T02:02:33.000Z,1386500917609046017,0.3361338973045349,0.2292346954345703,0.4346313774585724,pos
97,97,295788555,@arebolledo1 @BODoficial @JulioMontoya AYÚDANOS A RT https://t.co/msQRvBcyjW,2021-04-26T01:36:14.000Z,1386494295302197252,0.00779631407931447,0.9755427241325378,0.016660919412970543,neu
98,98,3300343079,"En el caso de las 16.000 familias estafadas, por el @BODoficial, falta mucha gente, que son cómplices y responsables de violar la normativa de cumplimiento en Antigua, Curazao, Panamá, República Dominicana... por supuesto sabemos quienes son @JulioMontoya #bod #Venezuela",2021-04-26T00:36:43.000Z,1386479318017118211,0.9897554516792297,0.00867694616317749,0.001567578874528408,neg
99,99,121181991,@BODoficial Buenas noches disculpa tengo una pregunta yo soy cliente de una cuenta personal. Y registre una firma unipersonal que requisitos necesito para la cuenta unipersonal gracias,2021-04-26T00:16:24.000Z,1386474205852618755,0.011734177358448505,0.9812737703323364,0.0069920714013278484,neu
100,0,1249327377865478144,"@BODoficial Para cuando por fin se podrá disfrutar del beneficio de Pago Movil a Personas Naturales, lleva más de 1 semana sin servicio, solo para personas jurídicas.",2021-04-25T23:54:30.000Z,1386468692091887619,0.40779179334640503,0.5400582551956177,0.05214989185333252,neu
