,id,author_id,text,created_at
9,1383225370913099782,113685330,@BBVAProvincial todo el día he tratado de indicar el periodo de tiempo que me ausentare del país y ha sido imposible que el banco me envíe el código de seguridad para terminar de hacer el proceso. Que hacer en estos casos?,2021-04-17T01:06:42.000Z
10,1383219391534223365,1351196039420776460,@TorresPLC1 @BBVAProvincial Muy cierto tengo cuatro meses detrás de una tarjeta envié un correo y aún sin respuesta...no hay manera de que las cosas se hagan bien...estoy que mudo de banco...,2021-04-17T00:42:56.000Z
11,1383201318785912835,2832493979,#Hoy | Cumpliendo las normas de bioseguridad personal @oamativss visitó las entidades bancarias @bancocaroni_ve y @BBVAProvincial para brindar atención a nuestros adultos mayores. #IVSS @NicolasMaduro @MagaGutierrezV @ivssoficial https://t.co/VTm2jwg6Sv,2021-04-16T23:31:07.000Z
12,1383200941118271491,1244687396601462785,@BBVAProvincial me encuentro en el exterior y llamo al número que indican y no contestan la llamada... https://t.co/xN5OSASN1P,2021-04-16T23:29:37.000Z
13,1383181462485266436,970519954989764608,@BBVAProvincial sres banco privincial necesito saber por que una transferencia del dia 13 hasta la fecha no se me ha hecho efectiva? donde está mi dinero?,2021-04-16T22:12:13.000Z
14,1383175537695326209,1358252649750147073,"@BBVAProvincial
El día de hoy fue bloqueda la cuenta de mi madre y de mi padrastros. C.i 81939187 Nuris Núñez y 15207134 Alvaro Navarro. De la tercera edad  no tienen celular y colocaron mi nro telef. la sra Argelia García y María Concepción Martin dejaron sin comprar recursos ba",2021-04-16T21:48:41.000Z
15,1383162792614756353,80080021,"@BBVAProvincial señores    reviso mis cuentas y donde esta mi fondo mutual,,no aparece en mi estados",2021-04-16T20:58:02.000Z
16,1383162636003635203,767485302218825730,@BBVAProvincial https://t.co/39my2WzItB,2021-04-16T20:57:24.000Z
17,1383162562523623426,80080021,"@BBVAProvincial señores    reviso mis cuentas y donde esta mi fondo mutual,,no aparece en mi estados",2021-04-16T20:57:07.000Z
18,1383162381811990528,80080021,"@BBVAProvincial señores    reviso mis cuentas y donde esta mi fondo mutual,,no aparece en mi estados -",2021-04-16T20:56:24.000Z
19,1383162318423531531,80080021,"@BBVAProvincial señores    reviso mis cuentas y donde esta mi fondo mutual,,no aparece en mi estados ---",2021-04-16T20:56:09.000Z
20,1383162258713370628,80080021,"@BBVAProvincial señores    reviso mis cuentas y donde esta mi fondo mutual,,no aparece en mi estados",2021-04-16T20:55:55.000Z
21,1383158483596546051,1247106731840241664,#Hoy | Cumpliendo las normas de bioseguridad personal @oaivssbarinas visitó las entidades bancarias @BcoBicentenario y @BBVAProvincial  para brindar atención a nuestros adultos mayores. #IVSS @NicolasMaduro @MagaGutierrezV @ivssoficial https://t.co/9mWvrkBOva,2021-04-16T20:40:54.000Z
22,1383141809971470338,4471961357,"@BBVAProvincial Deberían implementar actualización de datos, por lo.menos número telefonico",2021-04-16T19:34:39.000Z
23,1383133113874731009,921920231869681665,@StormCR30 @Victor_T07 @luxjdp @BBVAProvincial @SergioRamosCR @LuisitoComunica,2021-04-16T19:00:06.000Z
24,1383125566962946050,151425419,"📍@bbva destinó 7,7 mill. € a iniciativas de emprendimiento en 2020 👉🏼Su apoyo ha beneficiado a 2,6 millones de emprendedores https://t.co/rgs0ZF5irL @FMBBVA, @BBVAMomentum, @bbva_argentina, @BBVA_Colombia, @BBVA_espana, @GarantiBBVA, @BBVAProvincial, @BBVA_USA @BBVAInnovation",2021-04-16T18:30:07.000Z
25,1383121570982416384,179404658,@BBVAProvincial ¿Cuando van a colocar para cambiar el numero de teléfono de manera online? Por la situación PANDEMIA se hace cuesta arriba ir a una oficina del banco. Gracias.,2021-04-16T18:14:14.000Z
26,1383087595635105792,56856479,@AngelSubero @BBVAProvincial Por la página web,2021-04-16T15:59:13.000Z
27,1383085324348354563,99167558,"Sres. @BBVAProvincial hace días intento hacer un reclamo por una transacción no reconocida. Por teléfono me dicen que es por la página web, en la página web dice que en una agencia. Finalmente, cuál es procedimiento? Por favor.",2021-04-16T15:50:12.000Z
28,1383079821555740673,1543246147,"Amigos @BBVAProvincial por favor informar del cierre oficinas en Lagunillas y PDVSA? @SudebanVzla, adicional cero cuentas en verdes,  solo para jurídicas, y las cuentas personales? Abran el compás para todos así nos apoyan en estos tiempos tan duros, o solo cuando les conviene?",2021-04-16T15:28:20.000Z
29,1383078804869025797,1679468156,"Agradecemos a nuestros #Aliados y #Donantes que contribuyeron durante el primer trimestre del año:

@guairep @ESCGabogados #GonzálezGómezAsesoresContables @Refrinox #Oxicar @bnc_corporativo @Seguros_Vzla #SolucionesBGM @BBVAProvincial @SupraBT #ParamoCafé @LaPralineCcs @campusb https://t.co/9RkLImw8Qv",2021-04-16T15:24:18.000Z
30,1383077779743371265,603049818,"Buenos días @BBVAProvincial, usando la aplicación de Android de Dinero rápido al guardar la imagen tras un pago, dice que quedó guardada, pero no logro encontrarla. ¿Pudieran decirme la carpeta donde la deja? #DineroRapido #PagoMovil",2021-04-16T15:20:13.000Z
31,1383074631817568257,220554372,"@salaprensaCantv @BcodeVenezuela @BcoBicentenario @BancoExterior @Banesco @TUBFC @bcodeltesoro @BVCinforma @MercantilBanco @BBVAProvincial @BODoficial @Bancaribe @SofitasaBanco @100x100Banco @salaprensaCantv, Mi número termina en 7 y ya me han cortado la línea 2 veces antes del 15, y si tengo chance de pagar hasta el 27 entonces no entiendo que sucede?",2021-04-16T15:07:43.000Z
32,1383074485549551616,220554372,"@salaprensaCantv @BcodeVenezuela @BcoBicentenario @BancoExterior @Banesco @TUBFC @bcodeltesoro @BVCinforma @MercantilBanco @BBVAProvincial @BODoficial @Bancaribe @SofitasaBanco @100x100Banco Esta semana se fue la línea desde el lunes y ayer restauraron el servicio en la zona y a mi casa llego sin internet, ya cancelé la última factura espero que hoy vuelva el internet.",2021-04-16T15:07:08.000Z
33,1383060310530138113,970519954989764608,"@BBVAProvincial sres del banco provincial necesito mi transferencia , una se hizo efectiva dos dias despus del 13 y aun epero la otra q se hizo el mismo dia. a las 9am o es q debo esperar hasta despues de las 2 pm?'''???",2021-04-16T14:10:48.000Z
34,1383054858924789766,51250896,"@BBVAProvincial Creo que la forma como adaptaron el sistema es engorroso, la idea es que solo llegue un SMS con el monto y código para poder autorizar la transacción y no tener que entrar a la aplicación",2021-04-16T13:49:08.000Z
35,1383053068766437379,970519954989764608,"@BBVAProvincial muy buen dia les acabo d enviar unDm con una informacion que necesito resolver por favor, mucho coronavirus por donde vivo para estar saliedo al banco a reclamar algo por favor necesito respuesta. gracias",2021-04-16T13:42:02.000Z
36,1383023948548476931,1217461382381260800,@BBVABancaRespon @BBVAProvincial en que me mamas el guevo maldito banco hijo de puta,2021-04-16T11:46:19.000Z
37,1382910769734561792,1101305438765764610,@pxndaxxx @BBVAProvincial Jejeje creeme que te estás quedando corto cuando subestimas a las mafias organizadas cariño mío.,2021-04-16T04:16:35.000Z
38,1382891229499756546,210572689,"@BBVAProvincial 
Buenas noches como haría que tengo vencida clave internet",2021-04-16T02:58:56.000Z
39,1382871504568868864,233643729,@BBVAProvincial Necesito actualización de celular y no puedo dirigirme al banco por cuestión de salud,2021-04-16T01:40:33.000Z
40,1382857334460985344,864456516564381696,"@BBVAProvincial La página de ustedes la echaron a perder, era la página más fácil , práctica, rápida, estoy utilizándola por un cliente que me deposita allí, pero es muy mala, hasta la del banco de Venezuela es más practica que la de ustedes, Mejorenla",2021-04-16T00:44:15.000Z
41,1382847961319739396,708358411449180160,@BBVAProvincial Buenas noches para cuando piensan subir las tarjetas de crédito q son el único banco q no las sube desde hace 2 años.,2021-04-16T00:07:00.000Z
42,1382847793606316035,46769115,@BBVAProvincial cómo puedo aumentar los límites de mis tarjetas solo tengo 500 bolívares en cada una,2021-04-16T00:06:20.000Z
43,1382837084516401158,63999374,@BBVAProvincial Buenas noches para saber que oficina están laborando? Gracias,2021-04-15T23:23:47.000Z
44,1382801846163619843,2347145329,"@BBVAProvincial Como recupero mi clave de acesso , perdi el tlf y no recuerdo la clave del correo",2021-04-15T21:03:45.000Z
45,1382779346201497604,80879230,"@BBVAProvincial hola Buen dia, la actualización de datos se hacen exclusiva por una #AgenciaBancaria  necesito actualizar mi #NumeroCelular",2021-04-15T19:34:21.000Z
46,1382767231587786752,1363109133545799681,@sonadormorboso Si claro pero si vas a ir al banco a cambiar el número no va a ir el estafador con el dedo de uno. Tampoco se va a saber de memoria todos los datos xq me preguntaron todo todo lo q está en sistema y aún así no se podía hacer nada por la puta firma. @BBVAProvincial  no sirven,2021-04-15T18:46:13.000Z
47,1382766335730540544,1317972274075607043,@BBVAProvincial Buenas tardes estimados amigos de provincial por que sera q no se refleja el deposito en cuenta fideicomiso abonado por pdvsa a sus trabajadores y en cuentas nominas si se refleja desde ayer . ..,2021-04-15T18:42:39.000Z
48,1382760993164496899,77392557,"Buenas tardes @BBVAProvincial, ¿cual es el procedimiento para solicitar la emisión de una nueva TDD, dónde se realiza el procedimiento?",2021-04-15T18:21:25.000Z
49,1382756812336812032,1363109133545799681,"@BBVAProvincial Con la pandemia y todo colapsado prestan un servicio patético. Cómo es posible que para actualizar un número de teléfono de tu cuentaa hasta tengas que llevar una carta y una copia de cedula, explicando el porque, una vaina que es de uno",2021-04-15T18:04:49.000Z
50,1382752308916813828,1381385530789756929,"@BBVAProvincial Buenos días, están abriendo cuentas??",2021-04-15T17:46:55.000Z
51,1382733611443576833,150661360,@BBVAProvincial buenas tardes. Si mi tarjeta de débito se vence este mes y solo ha habido una semana hábil en la que solo trabajan en 10 de sus oficinas de mi ciudad... ¿Podré seguir usándola sin necesidad de ir a una agenda a renovarla? Gracias.,2021-04-15T16:32:37.000Z
52,1382733089613418499,871562244,"Pena ajena @BBVAProvincial que uno pase media hora en cola para sacar efectivo, no avance, te digan que no va a dar chance que te atiendan y de paso cuando la gente se queja el chamo sale con que ""este señor aquí lleva como ,3 días viniendo y no ha sacado"", ¿de quién es la culpa?",2021-04-15T16:30:33.000Z
53,1382730933040730117,838668702,@BBVAProvincial Buenos días una pregunta tendrán targeta de débitos ya q perdí la mía,2021-04-15T16:21:58.000Z
54,1382730440113594369,72461546,"@BBVAProvincial Buenos días, quería saber cuáles son los requisitos para solicitar un credinómina. Gracias de antemano",2021-04-15T16:20:01.000Z
55,1382728210983624705,701288017781256192,"@BBVAProvincial Buenas tardes, cuales son los requisitos?",2021-04-15T16:11:10.000Z
56,1382720982515904514,386779535,"@BBVAProvincial Buenos días, desde ayer en la mañana se realizo un pago movil desde mi cuenta en el Provincial a otra cuenta en Banesco y esta es hora que no aparece el dinero en el otro banco, este dice que es problema del Provincial. Que debo hacer? Ya me descontaron el dinero",2021-04-15T15:42:26.000Z
57,1382717821055025157,147701996,@BBVAProvincial Buenos días me podrán informar que agencia cercana entre la California y Los dos Caminos estará operativa para poder solventar problema con mi tarjeta de débito. Gracias,2021-04-15T15:29:52.000Z
58,1382701387184812033,785107236,@BBVAProvincial Buenas necesito una domiciliacion autorizada y firmada por el banco eso lo puedo hacer en cualquier sucursal o solo en donde aperture la cta?,2021-04-15T14:24:34.000Z
59,1382697531835097093,51458239,@BBVAProvincial buenos dias es posible cambiar el numero celular afiliado de otra forma que no sea ir a una agencia? gracias,2021-04-15T14:09:15.000Z
60,1382666348703125505,1169785980,"@Banesco Sería bueno que en los estados de cuenta se pudieran reflejar el lugar donde se hizo el consumo, como lo hace @BBVAProvincial . Sería de mucha ayuda al usuario",2021-04-15T12:05:20.000Z
61,1382665574363365377,316792669,"llevo varios días tratando de pagar Corpoelec a través del Provinet del @bbvaprovincial y nunca es posible, supongo que se darán cuenta y corregirán su incidencia cuando algún ejecutivo de ese banco trate de pagar https://t.co/xM1hVkUSpm",2021-04-15T12:02:16.000Z
62,1382665244120596490,138116812,"@BBVAProvincial Buenos días. Cuales son los límites de retiro de efectivo diario, tanto en taquilla como en cajeros automáticos? Saludos.",2021-04-15T12:00:57.000Z
63,1382662027475349505,1364947006402269184,@BBVAProvincial Cómo es posible que después de tres semanas de c. Radical solo harán una agencia,2021-04-15T11:48:10.000Z
64,1382661793475100673,1364947006402269184,@BBVAProvincial Y cuando tienes la clave bloqueada que hacer tengo tres días tratando de entrar al banco única agencia operativa del la calle 23 olvídelo no sirve,2021-04-15T11:47:14.000Z
65,1382574156101877764,354586590,"@BBVAProvincial Buenas Noches me podrían ayudar para desbloquear mi tarjeta, estaría bastante agradecido.",2021-04-15T05:59:00.000Z
66,1382551862948282368,152976432,"@fernandom1987 @BBVAProvincial Cuando valla el técnico para efectuar la reconexión. Le va a preguntar que si le comentaron de los 20 dólares. Los cuales hay que darlos en efectivo sin factura, sin justificar por qué . Según eso está estipulado por la empresa y aprobado por el gobierno. Son unos ladrones",2021-04-15T04:30:25.000Z
67,1382532671679688712,122123036,@BBVAProvincial Yo tengo la clave especial bloqueada como hago para desbloquearla las tarjetas de débito no se ven los números y las de crédito están vencidas,2021-04-15T03:14:09.000Z
68,1382495992738627585,250712617,"@rigotordoc @MercantilBanco @BBVAProvincial es con ustedes, 1 sola app para todo.",2021-04-15T00:48:24.000Z
69,1382490368151855105,431246883,@BBVAProvincial Mi TDD dice que está inactiva. ¿Adónde debo solicitar información sobre eso? El IVR no indica una ruta para estas consultas.,2021-04-15T00:26:03.000Z
70,1382482432662896647,193457133,@JANEGLYCOLINA @NicolasMaduro @BBVAProvincial @BVCinforma Cuñada imaginese usted que conoces todas las leyes pero bueno a mi no me van a robar  @BBVAProvincial yo si tengo que denunciar en otro planeta lo hare xq asi como hoy fue a mi cuantos ancianos hay sin poder comprar sus medicinas es triste cuñada,2021-04-14T23:54:31.000Z
71,1382468769696583680,1262956194,@fernandom1987 @NicolasMaduro @BBVAProvincial Cuñado lo mismo me hicieron a mi en el banco @BVCinforma nunca me regresaron mi dinero según quedó en el limbo qué tal y así me quede robada fueron 20$ en ese momento,2021-04-14T23:00:14.000Z
72,1382449638150713346,221565041,Por favor habiliten a @BBVAProvincial para pagar el servicio. https://t.co/ipEyjV9aoI,2021-04-14T21:44:13.000Z
73,1382448777194315779,193457133,@BBVAProvincial tengo 6 dias sin @Intercable_Vzla por tu culpa ya me cortaron el internet ahora si me cortan @Intercable_Vzla el cable tu me vas a responder por reconexion tiempo perdido y dinero perdido eso vale plata cadia que pasa es perdida entiende @BBVAProvincial https://t.co/sSPLDOpDyH,2021-04-14T21:40:47.000Z
74,1382446047562248203,2492732997,@BBVAProvincial Quiero activar mi usuario para actualizar mis datos #QuedateEnCasa,2021-04-14T21:29:57.000Z
75,1382445896307240967,193457133,@BBVAProvincial les recomiendo no depositen plata en provincial si llegan a pasar un monto alto por punto de venta se lo descuenta y no pasa y pasan dias y no devuelven el dinero juegan con tu plata asqueroso banco @BBVAProvincial cambiense para @Banesco o @bancamiga,2021-04-14T21:29:20.000Z
76,1382444927309774854,121274146,@BBVAProvincial Por favor Que sucede que me otorgaron un crédito hace un mes lleve todos los requerimientos y firme y aún no me liquidan?,2021-04-14T21:25:29.000Z
77,1382442210323533837,193457133,@BBVAProvincial me quito de mi tarjeta 33millones el viernes hoy es miercoles 6 dias van como hago para recuperar mi plata @NicolasMaduro @TSJ_Venezuela @ministerpublico @elimpulsocom @ElInformadorVE @laprensalara @RCR750 @Fredyandradea @El_Noticiero @NTN24 @noticierovv,2021-04-14T21:14:42.000Z
78,1382439647230496773,1342641260692201473,@BBVAProvincial Desde cuándo??,2021-04-14T21:04:31.000Z
79,1382427756357689346,193457133,@BBVAProvincial diganme si me van a robar los 33millones o me lo van a reponer para no melestar mas a esta porqueria de banca hasta que vuelva a servir @BBVAProvincial @NicolasMaduro @SudebanInforma @AsambleaVE @notipromar @noticierovv @NTN24ve @NTN24,2021-04-14T20:17:16.000Z
80,1382422358066102280,1211036446515089408,@BBVAProvincial @CorpoelecInfo está desactivado el pago por los bancos ? Llevo días tratando de saber mi facturación y nada !!,2021-04-14T19:55:48.000Z
81,1382412523685744640,193457133,@BBVAProvincial si este banco si se le puede llamar asi no a podido regresarme 33millones en 6 dias imaginate si fueran millardos verga me muero se la arrechera y de la espera me provoca es ir a pedir mi plata de una cerrar mi cuenta que la tengo creo q desde el 2008,2021-04-14T19:16:44.000Z
82,1382409936102117376,193457133,@Banesco ustedes enseñen a unos de los peores banco ahorita @BBVAProvincial  como devolver un dinero rapido cuando una tarjeta no pasa pero si debitan porq @BBVAProvincial  le quedo grand van 6 dias de perdida total si fuera alreves ya me hubieran amenazado con departamento legal,2021-04-14T19:06:27.000Z
83,1382408850314235905,193457133,@BBVAProvincial osea lo van a enseñar a manejar los recursos de los demas asi como estan manejando mis 33millones que me tienen desde el viernes y si lo llevas a dolar ya perdi plata perdi 6 dias de internet perdi gasolona yendo a sus agencias sin bioseguridad https://t.co/uzTq5kXv2j,2021-04-14T19:02:08.000Z
84,1382402821543313411,608664882,@BBVAProvincial Buenas tardes. Como realizar un reclamó por descuento de dinero por no pasar la tarjeta de débito la primera vez. Gracias,2021-04-14T18:38:11.000Z
85,1382397250639368193,193457133,@BBVAProvincial @elimpulsocom @ElInformador_ar @Fredyandradea @TRICOLOR990AM  como es posible que provincial me desconto un dinero desde el viernes hoy es miercoles van 6 dias y no me pongan mis 33millones para pagar inter acaso mis hijas no estudian no trabajo no justo esto,2021-04-14T18:16:02.000Z
86,1382396458457042946,193457133,@BBVAProvincial @NicolasMaduro @AsambleaVE hace 24 horas me respondieron despues de 5 dias y hoy el sexto dias y no me han puesto mi dinero en la cuenta para pagar @inter osea mis hijas no estudian yo no trabajo sigo perdiendo tiempo saldo y gasolina contigo @BBVAProvincial https://t.co/sEvcU1s80o,2021-04-14T18:12:54.000Z
87,1382395542408462337,193457133,@BBVAProvincial @bbva hoy es mi sexto dia esperando que me devuelvan mi dinero necesito pagar mi internet llevo 6 dias sin servicio por ustedes acaso me van a responder por eso ? Mis hijas no estudian? Yo no trabajo ? Me cortan el cable tambien ?  @NicolasMaduro metele la lupa,2021-04-14T18:09:15.000Z
88,1382386558108569605,1345487650074062849,"#Carabobo @BBVAProvincial 
Yo por mi parte he decidido de prescindir de sus servicios....",2021-04-14T17:33:33.000Z
89,1382386071829413896,1345487650074062849,#Carabobo @BBVAProvincial como es posible que no puedan resolver algo tan sencillo como la actualización de datos por vía cajero o Provinet....que les cuesta agilizar en tiempos de pandemia  ese servicio. Más bien me hacen pensar que uds están cerrando la Santa María...sigo,2021-04-14T17:31:37.000Z
90,1382384606436061186,1345487650074062849,#Carabobo @BBVAProvincial la excusa que dan ellos es que por la pandemia están cerrados pero lo más sospechoso es que el usuario no puede resolver nada por cajero o vía telefónica para actualizar datos y la respuesta que dan es: diríjase a la agencia....sigo,2021-04-14T17:25:48.000Z
91,1382383893622448133,1345487650074062849,"#Carabobo @BBVAProvincial 
He tratado de cambia mi número desde hace 5 semanas y aquí en Valencia están cerrados todos los provincial excepto el de la a Bolívar y la Michelena pero los 2 bancos están colapsados y medio abiertos con muy poco personal....sigo",2021-04-14T17:22:58.000Z
92,1382383023702818817,1345487650074062849,#Carabobo quiero advertir y no deseo alarmar a los usuarios del banco @BBVAProvincial pues mi historia es que para poder cambiar o actualizar los datos de número o correo  se debe ir a la agencia en dónde aperturó su cuenta u otra agencia....hilo,2021-04-14T17:19:30.000Z
93,1382380788096901122,113361850,@chabela19171347 @BBVAProvincial Tengo 2 personas 3ra edad con pensión con provincial. tengo q cambiarle cada 6 meses la clave tanto de Provinet como la del la tarjeta de débito. FASTIDIO NIVEL NECIO memorizar 6 dígitos nuevos cada 6 meses @BBVAProvincial,2021-04-14T17:10:37.000Z
94,1382375901472686080,562789354,@BBVAProvincial Tengo clave de acceso bloqueada consulto a plataforma por internet cumplo con todos los pasos y espero envío código digital y nunca llega Presento problemas desde el viernes pasado Qué hacer gracias,2021-04-14T16:51:12.000Z
95,1382362735162310660,193457133,@BBVAProvincial yo hoy no me quede en fui a reclamar mi dinero en la sede de cabudare y eso estaba full uno arriba de otro como si el coronavirus fuera juego yua son 6 dias sin mis 33 millones sin internet sin mis hijas estudiar y sin poder trabajar y gastando nu gasolina y saldo https://t.co/DlZ3RuIAUf,2021-04-14T15:58:53.000Z
96,1382350505951776772,193457133,@BBVAProvincial 6to dia sin mi dinero de vuelta sexto dia sin internet 6to dia sin que mi hija estudien por culpa de ustedes y sexto dia sin poder trabajar bien sin mi internet @BBVAProvincial tu eres el unico culpable hasta cuando me la calo,2021-04-14T15:10:18.000Z
97,1382342291482873856,299042528,"Oficinas activas del @BBVAProvincial 
Guacara 0
Los Guayos 0
San Diego 0
Valencia ??
Seguiremos intentando",2021-04-14T14:37:39.000Z
98,1382340329563652101,100022785,"@BBVAProvincial Buenos días se venció la clave de acceso al portal y no permite modificarla ya que no habilita el botòn listo, necesito ayuda y por teléfono no la prestan... gracias",2021-04-14T14:29:51.000Z
99,1382339688413986822,1254954420640587777,"@BBVAProvincial Cuando van a contestar, INEFICIENCIA O NADA,",2021-04-14T14:27:19.000Z
0,1382339454875152389,1254954420640587777,"@BBVAProvincial NO PUEDO USAR LOS CANALES DIGITALES,XQ ESTA BLOQUEADA Y TENGO QUE IR A LA AG. Y SIEMPRE ESTA CERRADA AG. CATIA, ENTONCES EXPLICAME COMO HAGO.?????????????..????",2021-04-14T14:26:23.000Z
1,1382336199931596801,1254954420640587777,"@BBVAProvincial que agencia está funcionando, requiere desbloquear mi CTA por internet, y tengo que ir ag. Catia, y siempre está cerrada.",2021-04-14T14:13:27.000Z
2,1382329869435072516,544651704,"Ya está disponible el #175  de #InspiraRSERadio donde hablamos con Yohana Suárez - Discipline Manager- Responsabilidad de la Fundación @BBVAProvincial #HacemosRSE 
Apóyanos con @buymeacoffee 
 @ivoox  https://t.co/AGgdf3FMTx",2021-04-14T13:48:17.000Z
3,1382316321963184130,98769149,"Buen día @AyudaMovistarVe @MovistarVe  ayer hice recarga desde @Banesco para pagar mi renta y a pesar de haber debitado el dinero aún no se me hace efectivo, luego la hice desde @BBVAProvincial y el resultado fue el mismo, me han debitado pero no se hace efectivo en mi linea",2021-04-14T12:54:28.000Z
4,1382139401774510083,459509024,"@BBVAProvincial Buenas noches, en mi casa no tengo señal movistar, y no me llegan los códigos de verificación al correo, pueden por favor ayudarme. Gracias de antemano",2021-04-14T01:11:26.000Z
5,1382129456265957381,785375226,"#13Abril Plataforma de @BBVAProvincial falla en procesar pago servicio CANTV. Operación procesada 9/4/2021 am ""correctamente"" se procesó debidamente, pero emitió confirmación. Hoy 13 sin servicio CANTV por falta de pago y tuve que efectuar de nuevo el mismo pago",2021-04-14T00:31:55.000Z
6,1382117617016709125,2423098768,"@BBVAProvincial Y como quedarse en casa si a través de los medios disponibles pide que lo ayuden y no lo hacen pues tiene uno que salir, yo envié un correo a soporte para que me ayuden con la actualización de mis datos y no me han dado respuesta y eso que explique que soy de tercera edad",2021-04-13T23:44:53.000Z
7,1382114101942480897,1352025000014962688,@BBVAProvincial Buenas noches necesito información como hago para comunicarme con ustedes en vista de que no ninguna agencia atiende vía telefonica,2021-04-13T23:30:54.000Z
8,1382113478018797582,2352301914,"@BBVAProvincial Buenas Noches
Que pasa con la página no se puede acceder??",2021-04-13T23:28:26.000Z
9,1382086595969449991,515436694,"@BBVAProvincial buenas tardes, me equivoque con un pago movil y no se como anular, me pueden ayudar",2021-04-13T21:41:37.000Z
10,1382053374506459137,3320066998,"@BBVAProvincial buenas tardes mi tarjeta de débito se vence el próximo mes, ¿podrían ustedes indicarme el procedimiento para renovar el instrumento?",2021-04-13T19:29:36.000Z
11,1382045025161383941,522974249,@BBVAProvincial Buenos días sr del Banco Provincial tengo un pequeño problema la cual necesito cambiar el número de tlf a dónde llega la clave para agregar nuevas personas y con el problema de la pandemia no e podido hacer el cambio de número de teléfono por favor necesito de su ayuda,2021-04-13T18:56:25.000Z
12,1382043363264794624,221565041,Y @BBVAProvincial cuándo?? https://t.co/Gdasr0OPkl,2021-04-13T18:49:49.000Z
13,1382042690100006917,970519954989764608,@BBVAProvincial necesito información urgente por favor.,2021-04-13T18:47:09.000Z
14,1382040314374946819,970519954989764608,"@BBVAProvincial necesito una información privada por favor, será q me pueden escribir por mensaje directo?, gracias",2021-04-13T18:37:42.000Z
15,1382036168527728640,193457133,@BBVAProvincial es justo un banco como este que te descuente una plata por punto de venta van 5 dias y no te la repongan es justo son justo no jodan al pueblo que somos nosotros quienes lo mantienen,2021-04-13T18:21:14.000Z
16,1382035654784192520,193457133,@BBVAProvincial necesito que repongan mis 33 millones provincial hasta cuando espero hasta cuando @SudebanInforma @NicolasMaduro @AsambleaVE @circulodempresarios #hastacuandonosjodenlavidalosempresarios,2021-04-13T18:19:11.000Z
17,1382035155880120323,193457133,@BBVAProvincial como es posible un banco a nivel mundial te descuenta una plata de tu tarjeta de debito van 5 dias y no te la reponen hasta cuando ustedes #losempresariosnotienenjodidos #yosireclamomisderechos,2021-04-13T18:17:12.000Z
18,1382034870537490435,193457133,@BBVAProvincial me mandaron hacer reclamos por la bendita plata q me tienen la pagina nunca sirvio ahora no tengo los 33millones tengo la tarjeta bloqueada y no tengo internet hasta cuando mi pregunta hasta cuando,2021-04-13T18:16:04.000Z
19,1382034534414348288,193457133,@BBVAProvincial devuelveme mi dinero porque es mio y lo necesito para yaaa,2021-04-13T18:14:44.000Z
20,1382034412997591042,193457133,@BBVAProvincial si yo te debiera una tarjeta de credito y me pasaria el lapso me lamaras mil veces me amenazaras que todo va a pasar a departamento legal ahora que hago yo con mi plata desde el viernes descontada de mi tarjeta de debito y el punto no paso,2021-04-13T18:14:15.000Z
21,1382034022151380995,193457133,@BBVAProvincial necesito me repongan mi dinero necesito mi plata mi cash mi money para yaaaa,2021-04-13T18:12:42.000Z
22,1382033841850871812,193457133,@BBVAProvincial hasta cuando espero mis 33millones para pagar mi internet de inter lo tengo cortado desde hace 5 dias ustedes me van a reconocer los dias perdidos me van a cancelar la reconexion ????,2021-04-13T18:11:59.000Z
23,1382033596119146496,193457133,@BBVAProvincial necesito mi dinero desde el viernes esperando que me repongan mis 33milones,2021-04-13T18:11:00.000Z
24,1382033441336754179,193457133,@BBVAProvincial necesito mi plata desde el viernes no me devuelven mis 33 millones,2021-04-13T18:10:24.000Z
25,1382033271123546112,1382028113413087234,@BBVAProvincial En qué sede de Maracaibo están haciendo transferencias de dólares para transferir a bolívares???,2021-04-13T18:09:43.000Z
26,1382023108228493314,140568375,"@BBVAProvincial Buenas tardes, necesito cambiar mi tarjeta de débito, como puedo hacer en esta época de pamdemia??",2021-04-13T17:29:20.000Z
27,1382002894468186118,193457133,@BBVA_USA @BBVAProvincial Si muchas gracias a ustedes por responder vamos a ver si @BBVAProvincial le provoca responder porque a ellos Venezuela le da igual los empresarios aqui no sirven para nada estan por su propio interes y enrriquecerse,2021-04-13T16:09:01.000Z
28,1382002594697117697,130969538,@BBVAProvincial Buenos días. Cliente 16.273.854 con cuenta nómina electrónica....la cual no aparece en Provinet. Ayuda por favor https://t.co/udkmh7v4tt,2021-04-13T16:07:49.000Z
29,1382002080550952964,16349341,"@fernandom1987 Hola Inain, gracias por confirmar. En este caso tendríamos que recomendarle que se comunique con @BBVAProvincial. Por favor tenga en mente que nosotros somos instituciones bancarias separadas y no tendríamos acceso a su cuenta. ~ Edgar",2021-04-13T16:05:47.000Z
30,1381992208736391182,193457133,@BBVAProvincial @bbva ustedes me van a responder por los 5 dias q llevo cortado de inter o si me cortan inter me van a responder la reinstalacion hasta cuando espero para que me devuelvan mis 33millones coño hasta cuando usteds los empresarios no joden,2021-04-13T15:26:33.000Z
