,Unnamed: 0,author_id,text,created_at,id,neg,neu,pos,score
32,32,178420785,@EneidaLayaPsuv @ViceVenezuela @PartidoPSUV @Mippcivzla @VTVcanal8 @MinComNacional @sundde_ve @almacaracas @CalidadEsVida @CassVzla @Conatel Necesito respuestas sobre nuetsras divisas adjudicadas en Dicom... También hicimos muchos reclamos por redes y nadie nos presta atención @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad #AFECTADOSDICOM  @BcodeVenezuela,2021-04-28T20:05:41.000Z,1387498273552936961,0.9929255247116089,0.005857679061591625,0.0012167642125859857,neg
33,33,4115194707,@BcodeVenezuela Cuando darán respuesta a los usuarios que tienen divisas de Dicom desde el 2018??????? @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad,2021-04-28T20:01:03.000Z,1387497108685611019,0.5384484529495239,0.4560041129589081,0.005547377746552229,neg
34,34,605589061,@BcodeVenezuela Entreguen las divisas de Dicom hasta cuándo señores #AFECTADOSDICOM,2021-04-28T20:00:42.000Z,1387497020382973953,0.08141343295574188,0.9014220237731934,0.017164545133709908,neu
35,35,224208567,"@EneidaLayaPsuv @ViceVenezuela @PartidoPSUV @Mippcivzla @VTVcanal8 @MinComNacional @sundde_ve @almacaracas @CalidadEsVida @CassVzla @Conatel #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",2021-04-28T20:00:42.000Z,1387497018097082369,0.5371715426445007,0.45052894949913025,0.012299543246626854,neg
36,36,224208567,"@descifradocom #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",2021-04-28T20:00:17.000Z,1387496915735089152,0.11059699952602386,0.871107816696167,0.01829511858522892,neu
37,37,380684074,@BcodeVenezuela Devuelvan las divisas de Dicom @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad,2021-04-28T19:59:42.000Z,1387496766287843329,0.3762767016887665,0.614355206489563,0.00936807505786419,neu
38,38,363836491,"@BcodeVenezuela @BcodeVenezuela
@BCV_ORG_VE
 
@sudebaninforma
 
@minecofinanzas
 
@tsj_venezuela
 
@tarekwiliamsaab
 
@josejmoralesu78
 
@simonzerpad
Requerimos del apoyo y ayuda con liberacion de las Divisas retenidas por el Banco Venezuela, ya sea mesa de cambio o retiró en sedes",2021-04-28T19:54:02.000Z,1387495340010528775,0.068386971950531,0.9144567251205444,0.01715625263750553,neu
39,39,1370507593,@BcodeVenezuela AFECTADOSDICOM.Exigem entrega de sus DIVISAS. Son nuestros ahorros.,2021-04-28T19:48:56.000Z,1387494058176679943,0.009953605942428112,0.9259651303291321,0.06408124417066574,neu
40,40,224208567,"@BcodeVenezuela #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",2021-04-28T19:47:38.000Z,1387493729448169474,0.11059699952602386,0.871107816696167,0.01829511858522892,neu
41,41,186164677,"@BcodeVenezuela Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. 
@BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad
 #AFECTADOSDICOM",2021-04-28T19:43:58.000Z,1387492809633116163,0.4794211685657501,0.5081382393836975,0.012440587393939495,neu
42,42,1250018402,"@BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad queremos información de las Divisas retenidas por el Banco Venezuela que no deja movilizar por ningún medio, ya sea mesa de cambio o transferencia. Ayuda",2021-04-28T19:43:16.000Z,1387492631081537537,0.011717906221747398,0.9738367199897766,0.014445389620959759,neu
43,43,340034106,"#CANTV informó que ahora puedes pagar Cantv Televisión Satelital mediante la banca en línea.

Este es el proceso para  hacerlo por el  @BcodeVenezuela  https://t.co/84DGmEuzky",2021-04-28T19:42:17.000Z,1387492386587172865,0.005450392607599497,0.9560985565185547,0.03845103085041046,neu
44,44,1263587835971465223,@BcodeVenezuela saludo esperando nuestra divisa que la nececitamos,2021-04-28T19:35:18.000Z,1387490628460818443,0.010636374354362488,0.9634682536125183,0.025895383208990097,neu
45,45,188033566,"@BcodeVenezuela Los #afectadosdicom requerimos que se habiliten soluciones para utilizar nuestros recursos, se ven vulnerados los derechos económicos al no poder disponer de las divisas  fueron adjudicadas legalmente y debería poder cambiarse por mesa de cambio @bcv_org_ve @sudebaninforma",2021-04-28T19:16:43.000Z,1387485949341351942,0.9835476279258728,0.014394218102097511,0.0020581476856023073,neg
46,46,877977500,"@VenezuelaSaime Buenas tardes...requiero ayuda de UD. El sistema cobró el dinero para nuevo pasaporte de mi esposo pero no arrojó el recibo, ni la aprobación del trámite. Trato de ingresar y vuelve a pedir el pago...tengo número de referencia del pago por @BcodeVenezuela",2021-04-28T19:15:54.000Z,1387485743740858370,0.061109889298677444,0.9320536851882935,0.006836493965238333,neu
47,47,1118191796,"@BcodeVenezuela Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. 
@BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad
 #AFECTADOSDICOM",2021-04-28T19:12:51.000Z,1387484978938892289,0.4794211685657501,0.5081382393836975,0.012440587393939495,neu
48,48,3666400996,"Señores @BcodeVenezuela @NicolasMaduro Las divisas bloqueadas producto de las subastas DICOM CADIVI son necesarias en este momento de gran tribulación.

Por favor liberenlas. Muchos de nosotros las necesitamos con urgencia.

Diosdado",2021-04-28T19:01:10.000Z,1387482037242765313,0.4222230613231659,0.5015248656272888,0.07625202089548111,neu
49,49,1118191796,"@EneidaLayaPsuv @ViceVenezuela @PartidoPSUV @Mippcivzla @VTVcanal8 @MinComNacional @sundde_ve @almacaracas @CalidadEsVida @CassVzla @Conatel Entreguen nuestras divisas retenidas del DICOM desde el año 2018, queremos una solución ya. Basta de ignorar a sus clientes @BcoBicentenario @BcodeVenezuela 
@BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad
 #AFECTADOSDICOM",2021-04-28T19:00:43.000Z,1387481923048677379,0.9662817716598511,0.0305087361484766,0.0032095813658088446,neg
50,50,1378705836441210889,"@BcodeVenezuela por favor si solicito en línea una nueva tarjeta de débito porque falla el chip en “algunos” puntos de venta , me desactivan la actual ?",2021-04-28T18:46:50.000Z,1387478428128006150,0.9808628559112549,0.01784132793545723,0.0012957684230059385,neg
51,51,224208567,"@SudebanInforma #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",2021-04-28T18:19:18.000Z,1387471501180510217,0.11059699952602386,0.871107816696167,0.01829511858522892,neu
52,52,147961994,@BcodeVenezuela Buenas tardes por casualidad el banco de Venezuela compra los petros de la petroap si es así cuáles son los pasos a seguir,2021-04-28T18:19:04.000Z,1387471441306738693,0.4232644736766815,0.5661506652832031,0.010584846138954163,neu
53,53,224208567,"@bcodeltesoro #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",2021-04-28T18:18:52.000Z,1387471391755325442,0.11059699952602386,0.871107816696167,0.01829511858522892,neu
54,54,224208567,"@bcodeltesoro #AFECTADOSDICOM Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. @sudebaninforma @BCV_ORG_VE @BcodeVenezuela @TarekWiliamSaab @TSJ_Venezuela",2021-04-28T18:18:34.000Z,1387471314710142979,0.11059699952602386,0.871107816696167,0.01829511858522892,neu
55,55,111057665,@BcodeVenezuela SABIAS QUE EL BANCO DE VENEZUELA NO QUIERE ENTREGAR LAS DIVISAS COMPRADAS HACE 3 AÑOS A TRAVES DEL DICOM???? SOLUCION YAAA QUEREMOS NUESTRO DINERO ABUSADORES,2021-04-28T18:12:09.000Z,1387469700167254020,0.8743647933006287,0.10522880405187607,0.020406430587172508,neg
56,56,186164677,"@BcodeVenezuela Entreguen nuestras divisas retenidas del DICOM desde el año 2018, hasta cuando debemos esperar, queremos una solución ya. 
@BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad
 #AFECTADOSDICOM",2021-04-28T18:09:26.000Z,1387469017514979336,0.4794211685657501,0.5081382393836975,0.012440587393939495,neu
57,57,77397333,"@BcodeVenezuela  necesito que me ayuden con un requerimiento de mi cuenta, es urgente",2021-04-28T18:04:05.000Z,1387467671583825923,0.6932880282402039,0.2966068685054779,0.010104991495609283,neg
58,58,4115194707,@BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad cuando darán respuesta a los usuarios que tienen divisas de Dicom retenidas desde el 2018?????????,2021-04-28T17:58:23.000Z,1387466236854894594,0.34734585881233215,0.6457000374794006,0.006954084616154432,neu
59,59,620975558,"@BcodeVenezuela Buenas tardes, señores no estamos para murales estamos para que se tapen la cantidad de huecos en calles avenidas y poder transitar caminar en toda Venezuela, gracias.",2021-04-28T17:55:39.000Z,1387465547483336705,0.030293138697743416,0.9487968683242798,0.020909976214170456,neu
60,60,111057665,@BcodeVenezuela El BANCO DE VENEZUELA NO QUIERE DAR RESPUESTA SOBRE LAS DIVISAS COMPRADAS LEGALMENTE  A TRAVES DEL DICOM SOLUCION YAAAA QUEREMOS NUESTRO DINERO @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad,2021-04-28T17:53:26.000Z,1387464992186843137,0.9912318587303162,0.006537053268402815,0.002231021411716938,neg
61,61,111057665,@MinEcoFinanzas @BcodeVenezuela El BANCO DE VENEZUELA NO QUIERE DAR RESPUESTA SOBRE LAS DIVISAS COMPRADAS LEGALMENTE  A TRAVES DEL DICOM SOLUCION YAAAA @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad,2021-04-28T17:52:34.000Z,1387464774729048064,0.98097163438797,0.016570892184972763,0.0024574813432991505,neg
62,62,1241642185,@BcodeVenezuela Me pide que registre mi cuenta..como es eso.. entro con. Cordenadas con Tken de texto y ahora me dice que registre cuenta...,2021-04-28T17:43:20.000Z,1387462451030016000,0.9703220725059509,0.02742925100028515,0.002248697215691209,neg
63,63,77397333,@BcodeVenezuela  buenas tardes necesito repuesta ante mi requerimiento 40188018 urgente,2021-04-28T17:30:28.000Z,1387459212553424905,0.2091711163520813,0.779448926448822,0.011379917152225971,neu
64,64,125067738,Señores @BcodeVenezuela el día de hoy realice el pago de la prórroga del pasaporte a través de la plataforma del Banco de Venezuela y no me enviaron el voucher de la constancia de pago. ¿A quien se debe contactar en este caso?,2021-04-28T17:30:04.000Z,1387459110417977344,0.945315420627594,0.05216318368911743,0.0025214250199496746,neg
65,65,190622273,"@BcodeVenezuela Saludos estimado staff de BDV, tengo un problema con la app, cuando terminó la vinculación y voy a iniciar sesión empieza a cerrarse la app, ¿hay alguna solución para este error?",2021-04-28T17:28:10.000Z,1387458631847890957,0.8645126819610596,0.13225601613521576,0.0032312702387571335,neg
66,66,111057665,@BcodeVenezuela Queremos nuestras divisas DICOM basta de abuasos BDV. Solicion yaaa .. van 3 años y no dan respuesta @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad,2021-04-28T17:23:33.000Z,1387457469132197896,0.9789010286331177,0.018705330789089203,0.0023935867939144373,neg
67,67,454210912,@BcodeVenezuela La instale pero se queda fundada al entrar en autenticar ......,2021-04-28T17:14:31.000Z,1387455197190967299,0.43514490127563477,0.5598009824752808,0.005054077599197626,neu
68,68,1761931681,@BcodeVenezuela Hice un pago móvil y a la persona nunca le llegó? No hay respuesta y tampoco han devuelto el dinero,2021-04-28T17:14:19.000Z,1387455149099134977,0.980535626411438,0.018024329096078873,0.0014400978107005358,neg
69,69,89832369,"@BcodeVenezuela Sra, por favor necesitamos nuestro dinero, confiamos en ustedes ahora cumplan devuelvan lo que no es de ustedes @NicolasMaduro @dcabellor @SudebanInforma",2021-04-28T17:10:13.000Z,1387454115018641409,0.5106228590011597,0.4705601930618286,0.018816903233528137,neg
70,70,117756066,@BcodeVenezuela Aún a mi no me. Funciona amigos,2021-04-28T17:07:02.000Z,1387453312614735877,0.00588665995746851,0.7138874530792236,0.28022584319114685,neu
71,71,1383890866222223363,Entreguen Tarjeta de Débito a los PENSIONADOS del.IVSS. @BcoBicentenario  @bcodeltesoro  @BcodeVenezuela https://t.co/cmzYeIP0DI,2021-04-28T17:05:14.000Z,1387452862209433603,0.8857670426368713,0.10847850888967514,0.005754447542130947,neg
72,72,701843609927217152,"@BcodeVenezuela Excelente aplicación por él nivel  de seguridad que ofrece, por ahora no encuentro fallo. Esperó siga así.!!",2021-04-28T17:02:23.000Z,1387452142739406849,0.003318127943202853,0.006166351959109306,0.9905155897140503,pos
73,73,1381569600660312066,"@28DeAbril 
Y aún no tenemos respuesta de la @BilleteraMovil_
¿Acaso tenemos que HUMILLARNOS para q nos hagan valer nuestro derecho?
#ActivenLaBilleteraMovil
@Barrio_Tricolor
@PlataformaPatri
@MinMujerVe
@patria_blog
@PatriaHogares
@NicolasMaduro
@TarekWiliamSaab
@BcodeVenezuela",2021-04-28T16:50:35.000Z,1387449175307063300,0.9938381314277649,0.004678638186305761,0.0014832318993285298,neg
74,74,228730883,@BcodeVenezuela Necesitamos usar nuestro dinero Dicom hasta cuándo debemos esperar soluciones este problema somos muchos los afectados @BCV_ORG_VE  @SudebanInforma @MinEcoFinanzas @TarekWiliamSaab,2021-04-28T16:47:40.000Z,1387448441824063491,0.9926861524581909,0.006022749003022909,0.001291052089072764,neg
75,75,228730883,@MinEcoFinanzas @BcodeVenezuela Necesitamos usar nuestro dinero Dicom hasta cuándo debemos esperar soluciones este problema somos muchos los afectados @BCV_ORG_VE  @SudebanInforma @MinEcoFinanzas @TarekWiliamSaab,2021-04-28T16:46:15.000Z,1387448084683239424,0.9926134347915649,0.006054668687283993,0.0013318575220182538,neg
76,76,178420785,@MinEcoFinanzas @BCV_ORG_VE @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad desde el 2018 tengo mis Divisas retenidas las cuales fueron adquiridas por el sistema Dicom del @BcodeVenezuela  por favor exijo soluciones #afectadosdicom,2021-04-28T16:38:38.000Z,1387446167861186565,0.0378606878221035,0.9524268507957458,0.009712552651762962,neu
77,77,178420785,@BcodeVenezuela @BCV_ORG_VE @sudebaninforma @minecofinanzas @tsj_venezuela @tarekwiliamsaab @josejmoralesu78 @simonzerpad exigimos nuestras Divisas ya son varios años sin poder usar nuestro dinero que con tanto Esfuerzo adquirimos... #afectadosdicom  LIBEREN NUESTRAS DIVISAS.,2021-04-28T16:34:33.000Z,1387445138595663874,0.9740513563156128,0.022587882354855537,0.0033607075456529856,neg
78,78,1387211500146864130,"@SudebanInforma Sres. tengo bloqueado en el BDV dolares comprados legalmente con DICOM en el año 2018, y hasta el día de hoy no he podido retirarlos, quiero solución a ésto y más con ésta pandemia horrible! 
@BcodeVenezuela
   
@SudebanInforma
 
@MinEcoFinanzas
 
@TSJ_Venezuela
 
@BCV_ORG_VE",2021-04-28T16:31:08.000Z,1387444279661010945,0.9941009879112244,0.0044888281263411045,0.0014102320419624448,neg
79,79,1387211500146864130,"@MinEcoFinanzas @BCV_ORG_VE Sres. tengo bloqueado en el BDV dolares comprados legalmente con DICOM en el año 2018, y hasta el día de hoy no he podido retirarlas, quiero solución a ésto y más con ésta pandemia horrible! @BcodeVenezuela   @SudebanInforma @MinEcoFinanzas @TSJ_Venezuela @BCV_ORG_VE",2021-04-28T16:24:56.000Z,1387442720843698179,0.9931684732437134,0.005382421426475048,0.0014490942703559995,neg
80,80,1387211500146864130,"@BcodeVenezuela Sres. BDV tengo bloqueado dolares comprados legalmente con DICOM en el año 2018, y hasta el día de hoy no he podido retirarlos, queremos solución a ésto y más con ésta pandemia horrible AYUDA! @BcodeVenezuela   @SudebanInforma @MinEcoFinanzas @TSJ_Venezuela @BCV_ORG_VE",2021-04-28T16:19:38.000Z,1387441386807566343,0.9794055819511414,0.018644798547029495,0.0019495468586683273,neg
