,text,created_at,author_id,id
26,@MercantilBanco por favor mi tlf celular se daño.urge envien la clave temporal a mi correo electronico jbelen1930@gmail.com.TENGO 90 AÑOS Y SUFRO DE https://t.co/sId9s5sov6 URGENTE,2021-04-20T19:53:08.000Z,1183698614,1384596012149444613
27,"@MercantilBanco Es necesario que creen realizar pago móvil con tan solo un mensaje de texto, en esta época de carencia son pocos los afortunados que cuentan con acceso a internet. Urge realizar pago móvil a través de un mensaje de texto.",2021-04-20T19:28:03.000Z,192646684,1384589698144907265
28,"23. #Bancamiga 
@bancamiga

#BNC 
@bnc_corporativo

#BancoMercantil @MercantilBanco

#BFC @ActitudBFC

#MiBanco
@mibancove

Ya estas entidades iniciaron sus campañas comunicacionales por los distintos medios para la afiliación de los comercios a este nuevo servicio #C2P",2021-04-20T18:55:28.000Z,2752909404,1384581498163146754
29,"@MercantilBanco Buenas tardes, estoy tratando de hacer un pago de SimpleTv por el portal de pagos desde ayer y me dice que en este momento no se puede procesar, hay algún inconveniente con esa plataforma?",2021-04-20T17:46:51.000Z,80550281,1384564232616820739
30,@AyudaMovistarVe @Conatel @MercantilBanco @CaraotaDigital @NicolasMaduro @sundde_ve @SudebanInforma tengo 2 días sin servicio TV pague y no aparece reflejado esta descontado del mercantil y pagado por pág movistar quien es el responsable?,2021-04-20T17:42:02.000Z,194136755,1384563019695501316
31,@MercantilBanco Buenas tardes. Me urge hablar con un operador. Deje un mensaje en el directo. Gracias,2021-04-20T17:29:52.000Z,79862246,1384559958239350785
32,"Buenas tardes, me encuentro en Caracas y mi Llave Mercantil esta bloqueada. He llamado y me dice que debo ir una oficina. Cómo puedo resolver esto? Gracias. @MercantilBanco",2021-04-20T17:27:40.000Z,108389949,1384559403853041676
33,"@salaprensaCantv @MercantilBanco @BcodeVenezuela Actos vandálicos dejan sin Telefonía e Internet #CANTV a familias en el Municipio #Palavecino Parroquia José Gregorio Bastidas, sector #LosRastrojos, #1rodeMayo y la #RaulLeoni, #Lara el Cajetín se encuentra en la Av Intercomunal #Cabudare
https://t.co/HCYvUypSVN https://t.co/KFnDasWvK8",2021-04-20T16:57:59.000Z,179686124,1384551932941963267
34,@MercantilBanco Buenas tardes estimado! Como puedo hacer para pagar movistar tv... Ya que cada vez que lo afilió el número de contrato.... me dice que es inválido.... Como me puede ayudar?,2021-04-20T16:54:51.000Z,2359990927,1384551144551239684
35,"@MercantilBanco por favor, necesito hacer el cambio de mi numero telefonico me pidiron una carta (ya la tengo) la cedula y ahora me mandan pa un cajero NO PUEDO IR ademas cerca de donde vivo NO HAY",2021-04-20T16:21:07.000Z,2443165968,1384542655267364869
36,@MercantilBanco No funciono.. Mi usuario esta bloqueado porque no me llega la clave al celular no puedo desbloquearlo ahora me manda a un cajero a cambiar clave telefonica tengo COVID y no puedo salir,2021-04-20T16:17:53.000Z,2443165968,1384541842457366536
37,"@MercantilBanco Agradecida, ya en proceso les notificaré si funcionó",2021-04-20T16:13:35.000Z,2443165968,1384540759198769155
38,@MercantilBanco Por favor podran atender mi urgencia,2021-04-20T16:00:32.000Z,2443165968,1384537476535029771
39,@salaprensaCantv @servicios_416 @MercantilBanco @BcodeVenezuela Pero como si no se puede acceder a el link de televisión satelital tengo como un mes luego de crear mi usuario y no he podido acceder más. Por favor les agradesco respuesta.,2021-04-20T15:51:44.000Z,3253928146,1384535261388890118
40,@MercantilBanco Buen día!!! Que debo colocar en MIA pera que me despliegue la plantilla de solicitud de apertura de la cuenta? Gracias,2021-04-20T15:32:13.000Z,197464409,1384530352249655299
41,@MercantilBanco Buenos dias por favor necesito desbloquear mi acceso a mercantil en linea personas pero el celular que esta registrado fue robado y no me llega la clave temporal al correo,2021-04-20T15:21:59.000Z,2443165968,1384527773281275907
42,@salaprensaCantv @servicios_416 @MercantilBanco BUEN DIA AUN NO ME DAN RESÙESTA DE LA SIGUIENTE Solicitud: &lt;/b&gt;1000052404 CÃ©dula Solicitante:20490552,2021-04-20T15:20:34.000Z,1357190856,1384527420288602112
43,@salaprensaCantv @servicios_416 @MercantilBanco @BcodeVenezuela BUEN DIA AUN NO ME DAN RESÙESTA DE LA SIGUIENTE Solicitud: &lt;/b&gt;1000052404 CÃ©dula Solicitante:20490552,2021-04-20T15:15:57.000Z,1357190856,1384526257166200832
44,"@MercantilBanco uy! ya habiamos acordado, por las tantas dificultades que nos entendería mos a través del e-mail que uds me enviaron, cosa que hice y sin embargo no he tenido respuesta alguna . Agradecería me dieran una solución.",2021-04-20T14:52:23.000Z,1381435288136876032,1384520326550376449
45,".@MercantilBanco
 Hola, estoy tratando de realizar un pago de un servicio por e-Pagos y me dice que el número de mi llave es incorrecto. Error: 105-BOL-257",2021-04-20T14:51:49.000Z,162639279,1384520184334008322
46,"@MercantilBanco oh! ya habíamos hablado de las dificultades, de acceso, de movilización y obviamente, financieras para trasladarme, etc... por lo que habíamos acordado comunicarnos via e-mail y o estuve haciendo pero no aún hoy no he recibido respuesta alguna",2021-04-20T14:45:48.000Z,1381435288136876032,1384518669779275777
47,@salaprensaCantv @MercantilBanco @BcodeVenezuela Quisiera cancelar cantv satelital y la opción del link sale error,2021-04-20T14:40:13.000Z,169144926,1384517262925762562
48,@cide_ula @IESA @IESAArgentina @EmpresasPolar @MercantilBanco @Tibipd Costos,2021-04-20T14:34:29.000Z,85679202,1384515822501179392
49,@MercantilBanco Buenos días he dejado por Dm un problema que tengo. Me han contestado algo de Movistar y mi requerimiento es una transferencia a la UCAB.,2021-04-20T13:33:00.000Z,79862246,1384500347838902275
50,@MercantilBanco Buenos días a donde acudo a solicitar una nueva llave mercantil ya que se deterioro por completo... En la agencia de Bello monte no estaba abierta la semana flexible. Espero su respuesta,2021-04-20T13:20:41.000Z,122572596,1384497247606517764
51,@carla_0295 @AyudaMovistarVe @MercantilBanco Me pasó lo mismo amiga,2021-04-20T12:48:47.000Z,1022821476536336384,1384489219029090305
52,"@MercantilBanco saludos, las agencias en Guarenas y Guatire, están trabajando estos días?? Gracias, mira  @PeggyLaEkman",2021-04-20T12:45:14.000Z,95747692,1384488329387941891
53,"@AyudaMovistarVe El viernes y sabado recargué desde mimovistar con @MercantilBanco, me debitaron el dinero pero no me han activado el plan, qué pasa?",2021-04-20T12:33:58.000Z,147179079,1384485490632581122
54,"@MercantilBanco  sres. Mercantil hice una transferencia el 13 de abril entre mis cuentas y aún no se me hace efectivo. Me parece un abuso, que jueguen con el dinero de los clientes, y más en esta situación país donde tenemos necesidad y cuentas por pagar. Necesito mi plata.",2021-04-20T11:54:39.000Z,578325382,1384475598014369793
55,@salaprensaCantv @servicios_416 @MercantilBanco Buenos días quería saber si se puede hacer solicitud de nuevas líneas telefónicas,2021-04-20T11:31:17.000Z,108504709,1384469717625282560
56,"@salaprensaCantv @MercantilBanco @BcodeVenezuela Cuáles son los canales de atención?, Porque tengo un inconveniente y no hallo a dónde notificarlo",2021-04-20T11:22:54.000Z,40367287,1384467608632799235
57,"@MercantilBanco Gracias por la información amigo, muy amable",2021-04-20T11:13:11.000Z,1338415882519842816,1384465160841093123
58,@jairo_aponte71 @SudebanInforma @MercantilBanco Hermano exija a su entidad bancaria le activen cajeros automáticos éstos no dan explicaciones creíbles del porque están fuera de servicio es parte de lo que UD comentó!!🤦‍♂️,2021-04-20T10:43:25.000Z,1366372219744641024,1384457670548144129
59,@salaprensaCantv @MercantilBanco @BcodeVenezuela Yo Page La Cuota Vencida El 09 Y HOY ES 20 Y Nada Que Restablecen El Servicio Numero 02812690021 @Gabrielasjr @Conatel,2021-04-20T08:54:34.000Z,1189186502737055747,1384430280484823041
60,"@PazenVzla @garabyte Si ingreso por el celular a la app tengo que cambiar de 4G a 3G para que tenga estabilidad en la conexión, es la única forma que me funciona con el mercantil
@MercantilBanco",2021-04-20T03:09:18.000Z,846822066,1384343390532161538
61,"@salaprensaCantv @BcodeVenezuela @MercantilBanco Hola, no se como registrar el pago en el banco, tengo registrado mi numero telefonico pero no sale donde colocar el identificador para pagar la TV satelital, aparece solo simpleTV",2021-04-20T02:43:07.000Z,109357424,1384336800127275017
62,@MercantilBanco Hoy Vzla. es menos independiente que nunca antes!,2021-04-20T01:21:18.000Z,245362830,1384316209894731778
63,@MercantilBanco Como solicito un punto de venta con el banco Mercantil sin cuenta jurídica?,2021-04-20T00:29:16.000Z,152325099,1384303116040818692
64,@MercantilBanco Buenas? Q oficina trabaja mañana,2021-04-20T00:24:07.000Z,906930391558344706,1384301821087215620
65,@salaprensaCantv @MercantilBanco @BcodeVenezuela Parroquia Aguas Caliente Municipio Diego Ibarra Mariara nódulo Bicentenaria 4317 cada vez más falta de mantenimiento muchos usuarios sin servicio de telefonía e internet los esperamos por estos lados.,2021-04-20T00:12:03.000Z,363115255,1384298781869363204
66,@n_nNany @MercantilBanco @alciblanc A mí me sale así. ¿Cómo lo resolviste?,2021-04-19T21:38:01.000Z,1157832394600341504,1384260019319762949
67,"@salaprensaCantv @MercantilBanco @BcodeVenezuela Buenas tardes, tarde en pagar mi servicio y luego de pagarlo mi aba no funciona. Vivo en punto fijo estado Falcón. Intente hacer el reclamo por la página pero no funciono",2021-04-19T21:17:42.000Z,1309718184648474624,1384254906660360196
68,@MedinaEulimar @salaprensaCantv @MercantilBanco @BcodeVenezuela Cuánto cuesta el plan amiga?,2021-04-19T21:14:15.000Z,100070846,1384254036988235780
69,"@MercantilBanco Hola, estoy tratando de realizar un pago de un servicio por e-Pagos y me dice que el número de mi llave es incorrecto. Error: 105-BOL-257",2021-04-19T21:14:14.000Z,162639279,1384254033318141955
70,@MercantilBanco Gracias ¿y los documentos vencidos?. Ya van dos citas perdidas y repautadas con lo del 7x7  y sus cambios. ¿Entonces en definitiva mañana no debo asisitir.? 😣,2021-04-19T20:44:26.000Z,67021100,1384246534032609290
71,@MercantilBanco que se puede hacer para activar el pago movil ya que no logro hacerlo por telefono ni por la pagina,2021-04-19T20:16:01.000Z,4245474093,1384239383922941954
72,@salaprensaCantv @MercantilBanco @BcodeVenezuela Tengo más de ocho meses sin tono en el teléfono y tampoco tengo internet Ya realize el reporte 0281-2750508 ayuda auxilio,2021-04-19T20:15:47.000Z,183452431,1384239324988805124
73,@MercantilBanco buenas tardes necesito activar mi tpagomercantil y no logro hacerlo por la pagina ni por telefono por favor resdpuesta immediata,2021-04-19T20:13:10.000Z,4245474093,1384238666088812550
74,@leninalbertop @MercantilBanco Gracias ...pero lo del post pago nos sirvo bastante,2021-04-19T20:08:00.000Z,1260189997464014848,1384237366362005512
75,@CarlosDavidUP @MercantilBanco La verdad que ahí si no se.,2021-04-19T20:05:43.000Z,89435390,1384236791021015052
76,@salaprensaCantv @MercantilBanco @BcodeVenezuela Pago sin tener servicio telefònico fijo hace màs de 8 meses y ahora sin internet.  Reporte 21933345,2021-04-19T19:43:10.000Z,615596040,1384231115183988742
77,@salaprensaCantv @MercantilBanco @BcodeVenezuela se preocupan de cobrar pero nunca de prestar un buen servicio como todo en el pais  cuando esta en manos del gobierno,2021-04-19T19:38:50.000Z,583843160,1384230024874643461
78,"@salaprensaCantv @MercantilBanco @BcodeVenezuela cancele el domingo 4 de abril
 y aun no me han reconectado el servicio sale suspendido",2021-04-19T19:14:11.000Z,291812022,1384223823453589505
79,@salaprensaCantv @MercantilBanco @BcodeVenezuela Aja donde asignan  numero de reporte . Van tres meses y nada,2021-04-19T19:13:14.000Z,810117385814474752,1384223581173731335
80,"@yasmirgoite @salaprensaCantv @MercantilBanco Estimado cliente,
Por favor escríbenos a través de un DM tu caso y especifícanos tu N° de cédula de identidad, nombre y apellido, teléfono de contacto, quedamos atentos. 
Gracias por escribirnos.",2021-04-19T19:09:29.000Z,149959442,1384222639678361603
81,@salaprensaCantv @MercantilBanco @BcodeVenezuela Que más me queda! Seguir cancelado sin tener servicio 😔 Reporte Número 21695286,2021-04-19T19:05:52.000Z,114314624,1384221727668924418
82,"@salaprensaCantv @MercantilBanco @BcodeVenezuela Av:22849947
Día 35 sin internet.
Día 03 con tono de telefono,
Y pase 91  Sin Internet desde 20/10/20 me llego el 21/02/21
 Ya envié Mensaje directo!
¿Solo atienden al empresario?
 
@Conatel

@Mippcivzla

@NicolasMaduro

@salaprensaCantv

@Gabrielasjr

 #PueblosUnidosPorLaPaz",2021-04-19T19:00:24.000Z,148984418,1384220355112280076
83,"#QueNoSeTeOlvide pagar a tiempo tu factura de #CantvTelevisiónSatelital. 

Consulta tu saldo en tu Perfil de Usuario, ingresando al link https://t.co/vKZ0Ieb5Fh.

#PagarEnCantvEsSencillo hazlo a través de nuestros bancos aliados:
@MercantilBanco @BcodeVenezuela https://t.co/2fQZ5ZJZxW",2021-04-19T19:00:01.000Z,254632929,1384220255191400448
84,@leninalbertop @MercantilBanco Gracias y para los pre pago?,2021-04-19T18:02:10.000Z,1260189997464014848,1384205699371048961
85,@MercantilBanco  @sundde_ve @SudebanVzla expliquenme x q la agencia mercantil de 5 de julio-II en Maracaibo el 13.04.2121 solo le permite el retiro de efectivo por taquilla a las personas de 60 años... me parece muy raro que hagan discriminación. verif que hacen con el efectivo.,2021-04-19T17:48:53.000Z,212016825,1384202357806813184
86,"@NoraimaSuarez @QuintusAemilius @SimpleTVVE @MercantilBanco ¡Buenas tardes Nora! Gusto en saludarla. Por favor, para ayudarte a solventar tu inconveniente, te pedimos que nos escribas por Mensaje Privado de @clientesimpletv Gracias por comunicarte con SimpleTV! https://t.co/bkSnK1uSGw",2021-04-19T17:44:39.000Z,1348661210019983360,1384201288506757125
87,"@QuintusAemilius @SimpleTVVE A mi papá le pasó igual. Pero pagó a través de Portal de Pagos Mercantil @MercantilBanco el sábado, aún hoy no tiene conexión.",2021-04-19T17:19:42.000Z,124796834,1384195010736787465
88,@valeemujica @salaprensaCantv @MercantilBanco @BcodeVenezuela hola cuando te lo crtaron se fue solo el tono y te quedo internet se quedo sin nada,2021-04-19T17:06:05.000Z,1226479372187717632,1384191583348695042
89,"@MercantilBanco Buenas tardes,a manera de informacion y esperando su respuesta en algun momento subiran los limites de las tarjetas de credito ?espero su respuesta ya que nunca responden esa inquietud GRACIAS feliz tarde.",2021-04-19T16:53:29.000Z,948007241596243968,1384188413889323012
90,@Lesbia43571858 @MercantilBanco Y sale mejor hacer transferencia entre usuarios mercantil ya que la comisión es 0% y con pago movil cobran la comisión como que si fuera a otro banco....,2021-04-19T15:34:13.000Z,140222126,1384168467310342146
91,@MercantilBanco Y el aumento de las TDC para cuando...???,2021-04-19T15:32:24.000Z,240425031,1384168007421726723
92,"El CIDE te ofrece Diplomados Virtuales en el área administrativa para tu capacitación profesional y el manejo de las empresas. Inscripciones abiertas.
web: https://t.co/fgM2kb9r5o
@iesa @IESAArgentina @EmpresasPolar @MercantilBanco @Tibipd @ja_olivares https://t.co/sf6w7Au3Gg",2021-04-19T15:04:21.000Z,148077485,1384160951042142208
93,"El CIDE te ofrece Diplomados Virtuales en el área administrativa para tu capacitación profesional y el manejo de las empresas. Inscripciones abiertas.
web: https://t.co/FyJz0eTzlS
@iesa @IESAArgentina @EmpresasPolar @MercantilBanco @Tibipd https://t.co/mxdXwRMTO5",2021-04-19T15:00:54.000Z,148077485,1384160083123212296
94,"@Rober_Car27 @AyudaMovistarVe @MovistarVe A mi me debitaron dos veces. Y después me llegó correo que no se pudo realizar.

También quiero saber si es una falla de Movistar o de @MercantilBanco",2021-04-19T14:40:18.000Z,147179079,1384154896434286604
95,"@MercantilBanco Las peleas políticas no me importan, solo se que hice una transferencia el jueves y aún no se hace efectiva. Hoy 19 de abril, tengo que esperar hasta mañana??",2021-04-19T14:38:02.000Z,140181315,1384154326742888450
96,@MercantilBanco Deben repasar los libros de historia. Bueno de los que sirven,2021-04-19T14:23:52.000Z,2264448633,1384150762490503180
97,Hoy fui a un cajero del Banco Mercantil en Pto. Cabello. ¡Oh sorpresa! Solo está aceptando tarjetas del Mercantil. En toda la ciudad hay 2 o 3 cajeros operativos entre todos los bancos. Todo siempre apunta a joder mas al pueblo. ¡Que humanidad! @SudebanInforma @MercantilBanco,2021-04-19T14:22:09.000Z,936345150233726978,1384150331156688902
98,@MercantilBanco Gracias,2021-04-19T14:16:12.000Z,284232415,1384148830753488906
99,@MercantilBanco Quisiera me ayuda también a verificar mis datos ya que me bloquearon mi dinero en mi cuenta por no movilizarla con frecuencia,2021-04-19T14:09:37.000Z,155769264,1384147173613309953
0,@salaprensaCantv @servicios_416 @MercantilBanco Buenos días algún tlf para reportar una falla del servicio ABA??,2021-04-19T14:08:56.000Z,49318166,1384147002242453504
1,"@salaprensaCantv @servicios_416 @MercantilBanco Buen día . Agrcdezco ampliamente su atención en relación al reporte por avería es el número 22934853.
Sector las tunitas sin internet desde  un apagón ocurridodo el pasado jue 8 abril",2021-04-19T14:01:12.000Z,517602494,1384145057125593090
2,@MercantilBanco https://t.co/CCQkSi6WGo,2021-04-19T13:53:59.000Z,1218155993953193991,1384143240060817419
3,@salaprensaCantv @MercantilBanco @BcodeVenezuela Estafadores,2021-04-19T12:59:44.000Z,1314694169240186880,1384129589362892801
4,"@MercantilBanco Ya tengo una cuenta corriente, pero quisiera abrir una en Divisas, puedo hacerlo de manera electrónica igual?",2021-04-19T12:47:22.000Z,1338415882519842816,1384126476719595523
5,@Inves_IMPARQUES @imparques @Banesco @BBVAProvincial @MercantilBanco @BODoficial @AlcaldiaSucre @MinEcoFinanzas @MINECOGT https://t.co/EZUCklLmI2,2021-04-19T12:43:15.000Z,139709589,1384125440298610692
6,@MercantilBanco ¿Atenderán las citas programadas para abrir cuenta esta semana? tengo cita mañana! tercer intento de abrirla,2021-04-19T12:03:31.000Z,67021100,1384115439320535044
7,"Mañana tengo cita con @MercantilBanco para abrir cuenta, cae semana radical y de igual forma me dan cita, no sé a quien preguntarle y por 3era vez se me vencerán los documentos.",2021-04-19T12:01:06.000Z,67021100,1384114832484442116
8,"@MercantilBanco Epale catire, estas más pelado que garrapata de peluche. Acá los panas de el corito histórico explican bien los sucesos de ese día y que nada tuvo que ver con la independencia.

https://t.co/sFxVR9ALDS",2021-04-19T11:51:17.000Z,128620228,1384112360864976896
9,@cdenhca @MercantilBanco Cosas q uno no entiende.,2021-04-19T11:05:35.000Z,2556081220,1384100862943928327
10,"@MercantilBanco Buenos días. Deberían ampliar el número de recargas al mes con Digitel por favor. En casa tenemos dos líneas, es la que tiene mejor cobertura y el servicio está muy costoso. Gracias!",2021-04-19T10:35:40.000Z,46544779,1384093334285688836
11,@MercantilBanco 12952625 04122914222,2021-04-19T10:31:53.000Z,1334982496946163714,1384092381155258374
12,@MercantilBanco A ESTA HORA 6 Y 05 DE LA MAÑANA DE HOY 19 DE ABRIL NO ABRE LA APLICACIÓN MERCANTIL BANCO. ES UNA SITUACIÓN EXCESIVAMENTE FRECUENTE.. #transferecias #bancos #atencionaclientesdebancos,2021-04-19T10:13:18.000Z,1360109396764860418,1384087704544022530
13,"@salaprensaCantv @MercantilBanco @BcodeVenezuela He Tratado de recargar en varias oportunidades pero cuando voy al Banco donde dice consultar me sale que numero no encontrado, que podría ser?.",2021-04-19T06:02:33.000Z,134151302,1384024602603450375
14,@MercantilBanco Como podría cambiar mi cuenta de ahorro por una cuenta corriente sin mucho papeleos,2021-04-19T03:11:07.000Z,1500277051,1383981457144631296
15,"@wkpm1982 @MercantilBanco Y de paso son demasiados recaudos que piden, yo abrí el año pasado una cuenta en mercantil panamá y supér fácil y de paso me llego la tarjeta de débito acá a Valera sin tanto rollo y sin tanto papeleo....",2021-04-19T02:59:48.000Z,90549975,1383978611045138434
16,"@cdenhca @MercantilBanco Tienes razón, se hace muy complicado abrir una cuenta de cualquier tipo (siendo uno cliente con mas de 10 años), de paso (critica constructiva) algunas ejecutivas de venta tratan mal al cliente (lo digo con base) como por ejemplo en las sucursales de acá de Valera Edo Trujillo",2021-04-19T02:56:00.000Z,90549975,1383977653447774216
17,@MercantilBanco Saludos que tengo que hacer para q mi cuenta resiva  moneda extranjera.. tengo corriente y ahorros ..,2021-04-19T02:38:23.000Z,146993682,1383973222085840899
18,@MercantilBanco tenía algunos meses sin movilizar mi cuenta me tocó utilizarla para poder comprar unas medicinas y estoy bloqueada hasta que verifiquen mis datos. Cargue todos los recaudos en línea entre ellos carta de residencia actualizada y aún tengo que ir al banco.,2021-04-19T02:14:56.000Z,155769264,1383967319613841411
19,"@MercantilBanco Estoy emprendiendo un negocio, y tener un Punto de venta como es de engorroso, cuando antes el Banco lo daba en comodato o arriendo, las politicas hoy día son muy severas para el pequeño comerciante...",2021-04-19T02:12:20.000Z,401691834,1383966666879508486
20,"@MercantilBanco Soy cliente del Banco, una antigüedad de hace mas de 20 años... y aun así, hoy día te piden hasta la fecha de nacimiento teniendo ya la data, no entiendo, quise abrir la cuenta en divisas, lo anuncian en las publicidades tan fácil, y cuando llegas al Banco te piden mas requisitos",2021-04-19T02:11:08.000Z,401691834,1383966365011243020
21,@leninalbertop @salaprensaCantv @MercantilBanco @BcodeVenezuela Excelente y detallada información muchas gracias amigo!,2021-04-19T01:47:06.000Z,3253928146,1383960313616244738
22,@CarlosDavidUP @MercantilBanco ¡Hola Carlos! que tal. Tal vez esto te ayude. https://t.co/a1FMSZPIpu,2021-04-18T22:39:22.000Z,89435390,1383913071295438855
23,@yoelm83 @salaprensaCantv @MercantilBanco @BcodeVenezuela Sigue estos pasos 👉 https://t.co/a1FMSZPIpu,2021-04-18T22:33:23.000Z,89435390,1383911563250212864
24,@MercantilBanco Mas importante es para otros bancos porque para los del mismo mercantil se puede hacer transferencia sin necesidad de tpago,2021-04-18T21:50:24.000Z,1292199407803342853,1383900746882568195
25,@MercantilBanco No sirve para nada la página banca en linea ahora va a servir un asistonto virtual? Imposible ingresar x 1ra vez d paso t expulsa sin terminar de llenar el formulario de preg d seguridad y ni hablar de la clave temp q no llega d una,2021-04-18T21:44:33.000Z,1170495566167588865,1383899274480558097
26,@neljulgerg16 @salaprensaCantv @MercantilBanco @BcodeVenezuela @Mincyt_VE @Gabrielasjr Como puedo crear un usuario cantv satelital,2021-04-18T21:32:06.000Z,1383890271453081607,1383896141423517709
27,@karnaugh11 @AyudaMovistarVe Sí. Supongo que hay que esperar el lunes. A ver si es Movistar o @MercantilBanco,2021-04-18T21:25:43.000Z,147179079,1383894535328059394
28,@MercantilBanco Buenas tardes. Intente abrirla en línea y me indicó MÍA que debo llevar los recaudos al banco??? No entendí entonces?,2021-04-18T21:10:08.000Z,128624915,1383890612097753102
29,@MercantilBanco buenas tardes un pregunta ya que las oficinas no estan funcionando donde. Se debe ir cuando la tajeta se vence,2021-04-18T20:54:21.000Z,284232415,1383886643673767949
30,@salaprensaCantv @MercantilBanco @BcodeVenezuela Buenas me lo cortaron y ya pague cuando me lo restableceen,2021-04-18T20:26:10.000Z,1234304600473325571,1383879547574054915
31,"@salaprensaCantv @MercantilBanco @BcodeVenezuela Av:22849947
Día 34 sin internet.
Día 02 con tono de telefono,
Y pase 91  Sin Internet desde 20/10/20 me llego el 21/02/21
 Ya envié Mensaje directo!
¿Solo atienden al empresario?
 
@Conatel

@Mippcivzla

@NicolasMaduro

@salaprensaCantv

@Gabrielasjr

 #PueblosUnidosPorLaPaz",2021-04-18T19:38:24.000Z,148984418,1383867528330444804
32,"#QueNoSeTeOlvide pagar a tiempo tu factura de #CantvTelevisiónSatelital. 

Consulta tu saldo en tu Perfil de Usuario, ingresando al link https://t.co/vKZ0Ieb5Fh.

#PagarEnCantvEsSencillo hazlo a través de nuestros bancos aliados:
@MercantilBanco @BcodeVenezuela https://t.co/ZDIClCroZ9",2021-04-18T19:30:00.000Z,254632929,1383865413650448389
33,@MercantilBanco Deseo abrir cuenta en mercantil,2021-04-18T18:59:43.000Z,497461133,1383857792323231749
34,@MercantilBanco Y otro bco cuanto es lo máximo,2021-04-18T18:57:05.000Z,72713078,1383857130185183237
35,"@salaprensaCantv @MercantilBanco @BcodeVenezuela Pagar no es difícil, lo difícil está cuando tienes un reporte de averías, y te lo atiendan.",2021-04-18T16:28:24.000Z,1334184695261769728,1383819711872323587
36,"@MercantilBanco Buen día, les he escrito en otras oportunidades debido a que me están cobrando un seguro que yo no he contratado. Dice SEGUROS MERCANTIL",2021-04-18T16:22:59.000Z,1047051511375831040,1383818350162182144
37,"@MercantilBanco Saludos, en el caso de olvido de La clave de la TARJETA EFECTIVO, ¿como gestino reablecer una nueva clave?",2021-04-18T15:57:00.000Z,1057600740062121984,1383811813473624075
38,@MercantilBanco hola buenos dias  como hago para abrir una cuenta,2021-04-18T15:53:02.000Z,156463225,1383810813220200456
39,@MercantilBanco buenos días con mercantil empresa se puede hacer el pago móvil,2021-04-18T15:43:51.000Z,3290130813,1383808502347436044
40,"@MercantilBanco Buenos días, deberían hacer como otros bancos, permitir abrir la cuenta en divisa completamente online si ya eres cliente.",2021-04-18T15:33:41.000Z,105291520,1383805944883138564
41,@MercantilBanco Deberían de actualizar la apps de #BancoMercantil y así realizar pagos de servicios de telefonía móvil de cuentas post pagos como en el caso de Movistar Digitel y Movilnet.,2021-04-18T15:32:42.000Z,240803376,1383805696559370240
42,@MercantilBanco Hola buen día. Necesito reponer mi tarjeta de debito que la perdí. Que oficina en valencia lo está haciendo? Mi cta es de la agencia de San Diego pero no esta activa esa ofic,2021-04-18T15:24:25.000Z,129900592,1383803613303119883
43,Tenemos a @MercantilBanco con página caída desde hace 2 días.,2021-04-18T13:21:26.000Z,452936235,1383772659889049604
44,"@MercantilBanco buenos días, cambie de tarjeta de débito y cuando ingreso me la opción por primera vez al final luego de seleccionar equipo de uso frecuente o eventual el botón no cambia de color para finalizar! Ayuda por favor!",2021-04-18T13:20:09.000Z,695378195831345152,1383772338580123655
45,Mafias sacan hasta 10 millones en cajero con tarjetas de diferentes usuarios en el Banco @MercantilBanco del centro de Puerto Ordaz; si reclamas corres el riesgo de ser golpeado o hasta perder la vida. @ElPitazoTV @PRENSACICPC,2021-04-18T12:08:21.000Z,355852259,1383754269392658440
46,@MercantilBanco Buen día cómo hago para actualizar mis datos personales como correo electrónico número de celular y esas cosas por,2021-04-18T11:51:44.000Z,1379117270463569924,1383750086539182098
47,"Cuando crees que hay cosas que no tienen sentido, luego ves estos #límites de tarjeta de crédito de @visanewslatam y @MastercardVe con @MercantilBanco en #Venezuela y ya no hay nada que te sorprenda!! 22 años como cliente !!! https://t.co/jowAxqxUdh",2021-04-18T07:36:07.000Z,114337025,1383685760495153157
48,@MercantilBanco Buenas noches cómo hace uno si se les vencieron las tarjetas de crédito y cómo hace uno para que le suban el monto a las de crédito u la de débito como la cambia uno gracias,2021-04-18T03:11:27.000Z,1236413235525541888,1383619154108829705
49,@angelriverosg @MercantilBanco Cuando ya el banco se canso de ver cómo te gastss el saldo y los megas llamando y escribiéndole a la jeva que no te para #quitenleeltelefono https://t.co/ggXleo7CI2,2021-04-18T03:10:33.000Z,247033478,1383618927687737351
50,¡Hey! Soy la mejor Finca que veras en San Juan de los Morros...Vía El Ca... https://t.co/1W9TCfWnp3 a través de @YouTube @BCV_ORG_VE @BcodeVenezuela @MercantilBanco @Banesco @BODoficial@bancaamiga @MPPEFCE @MinEcoFinanzas @MineriaSunacrip @AmberesCoin @morocotacoin,2021-04-18T02:24:51.000Z,3396809944,1383607426390261763
51,¡Hey! Soy la mejor Finca que veras en San Juan de los Morros...Vía El Ca... https://t.co/WJA1qfW0yV a través de @YouTube @BCV_ORG_VE @BcodeVenezuela @MercantilBanco @Banesco @BODoficial @MPPEFCE @MinEcoFinanzas @MineriaSunacrip @AmberesCoin @morocotacoin @SudebanInforma,2021-04-18T01:45:23.000Z,1317609484777304064,1383597497168252934
